game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-02-01,202102010MIA,CHO,https://www.basketball-reference.com/boxscores/202102010MIA.html,28,26,34,25,16,129
2021-02-01,202102010MIA,MIA,https://www.basketball-reference.com/boxscores/202102010MIA.html,29,28,25,31,8,121
