game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-12-01,202312010DAL,MEM,https://www.basketball-reference.com/boxscores/202312010DAL.html,28,31,20,29,108
2023-12-01,202312010DAL,DAL,https://www.basketball-reference.com/boxscores/202312010DAL.html,20,24,28,22,94
