game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-03-07,202203070DET,ATL,https://www.basketball-reference.com/boxscores/202203070DET.html,30,26,20,25,9,110
2022-03-07,202203070DET,DET,https://www.basketball-reference.com/boxscores/202203070DET.html,29,30,19,23,12,113
