game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2024-02-13,202402130POR,MIN,https://www.basketball-reference.com/boxscores/202402130POR.html,97.2,0.542,10.8,27.3,0.357,124.5
2024-02-13,202402130POR,POR,https://www.basketball-reference.com/boxscores/202402130POR.html,97.2,0.511,14.0,29.3,0.23,112.1
