game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2023-10-29,202310290OKC,DEN,Q1,Jamal Murray,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.6,2,5,.400,0,0,0,0,1,0,1,5,0,0,0,0,4,5.5,+10,,
2023-10-29,202310290OKC,DEN,Q1,Nikola Jokić,https://www.basketball-reference.com/boxscores/202310290OKC.html,10.53,4,7,.571,0,0,1,1,2,5,7,4,0,0,1,1,9,10.0,+11,1.000,
2023-10-29,202310290OKC,DEN,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202310290OKC.html,10.53,0,2,.000,0,2,0,0,0,1,1,0,0,0,0,0,0,-1.1,+11,,.000
2023-10-29,202310290OKC,DEN,Q1,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.88,4,5,.800,1,2,0,0,3,2,5,0,0,0,0,0,9,9.8,+7,,.500
2023-10-29,202310290OKC,DEN,Q1,Aaron Gordon,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.88,1,4,.250,0,1,1,3,0,1,1,0,0,1,0,0,3,0.8,+7,.333,.000
2023-10-29,202310290OKC,DEN,Q1,Reggie Jackson,https://www.basketball-reference.com/boxscores/202310290OKC.html,5.87,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,1,3,2.3,+1,,1.000
2023-10-29,202310290OKC,DEN,Q1,Peyton Watson,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.12,2,3,.667,0,0,0,0,1,1,2,1,0,1,0,0,4,5.1,+4,,
2023-10-29,202310290OKC,DEN,Q1,Christian Braun,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.12,1,2,.500,0,1,0,0,0,2,2,0,0,0,0,0,2,1.6,+4,,.000
2023-10-29,202310290OKC,DEN,Q1,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202310290OKC.html,1.47,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,0,,
2023-10-29,202310290OKC,DEN,Q2,Jamal Murray,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.9,2,4,.500,0,0,0,0,0,1,1,2,0,0,1,0,4,2.7,+6,,
2023-10-29,202310290OKC,DEN,Q2,Nikola Jokić,https://www.basketball-reference.com/boxscores/202310290OKC.html,8.42,5,6,.833,1,2,2,2,0,2,2,0,0,0,0,0,13,11.4,+8,1.000,.500
2023-10-29,202310290OKC,DEN,Q2,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202310290OKC.html,8.42,1,2,.500,0,1,2,2,0,1,1,0,1,0,1,1,4,2.9,+8,1.000,.000
2023-10-29,202310290OKC,DEN,Q2,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.68,2,6,.333,1,2,0,0,0,2,2,1,0,0,0,2,5,2.1,0,,.500
2023-10-29,202310290OKC,DEN,Q2,Aaron Gordon,https://www.basketball-reference.com/boxscores/202310290OKC.html,6.98,1,1,1.000,0,0,0,0,1,1,2,0,1,0,0,0,2,3.7,+10,,
2023-10-29,202310290OKC,DEN,Q2,Reggie Jackson,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.72,0,0,,0,0,0,0,0,0,0,2,0,0,0,2,0,0.6,-1,,
2023-10-29,202310290OKC,DEN,Q2,Peyton Watson,https://www.basketball-reference.com/boxscores/202310290OKC.html,5.02,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-3,,
2023-10-29,202310290OKC,DEN,Q2,Christian Braun,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.28,1,2,.500,0,1,3,3,0,2,2,4,0,0,0,1,5,7.0,+8,1.000,.000
2023-10-29,202310290OKC,DEN,Q2,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202310290OKC.html,3.58,0,1,.000,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-1,,
2023-10-29,202310290OKC,DEN,Q3,Jamal Murray,https://www.basketball-reference.com/boxscores/202310290OKC.html,9.98,2,2,1.000,1,1,0,0,0,0,0,1,0,0,2,1,5,2.7,-1,,1.000
2023-10-29,202310290OKC,DEN,Q3,Nikola Jokić,https://www.basketball-reference.com/boxscores/202310290OKC.html,10.92,3,3,1.000,0,0,0,0,0,5,5,1,0,0,3,2,6,3.5,+2,,
2023-10-29,202310290OKC,DEN,Q3,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202310290OKC.html,10.92,1,1,1.000,1,1,0,0,0,1,1,1,1,0,0,1,3,4.3,+2,,1.000
2023-10-29,202310290OKC,DEN,Q3,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202310290OKC.html,9.08,2,3,.667,2,3,0,0,0,2,2,1,0,0,1,1,6,4.6,+5,,.667
2023-10-29,202310290OKC,DEN,Q3,Aaron Gordon,https://www.basketball-reference.com/boxscores/202310290OKC.html,8.22,2,2,1.000,0,0,0,0,0,0,0,2,0,2,1,1,4,4.8,+5,,
2023-10-29,202310290OKC,DEN,Q3,Reggie Jackson,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.93,1,2,.500,0,1,0,0,0,0,0,2,1,0,1,0,2,2.4,+4,,.000
2023-10-29,202310290OKC,DEN,Q3,Peyton Watson,https://www.basketball-reference.com/boxscores/202310290OKC.html,3.78,1,2,.500,0,1,0,0,0,1,1,0,0,0,0,1,2,0.9,-1,,.000
2023-10-29,202310290OKC,DEN,Q3,Christian Braun,https://www.basketball-reference.com/boxscores/202310290OKC.html,1.08,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+2,,
2023-10-29,202310290OKC,DEN,Q3,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202310290OKC.html,1.08,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+2,,
2023-10-29,202310290OKC,DEN,Q4,Jamal Murray,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.43,3,3,1.000,0,0,0,0,0,0,0,0,0,0,1,0,6,4.1,+7,,
2023-10-29,202310290OKC,DEN,Q4,Reggie Jackson,https://www.basketball-reference.com/boxscores/202310290OKC.html,6.48,0,0,,0,0,0,0,0,0,0,2,1,0,1,1,0,1.0,+9,,
2023-10-29,202310290OKC,DEN,Q4,Peyton Watson,https://www.basketball-reference.com/boxscores/202310290OKC.html,8.68,4,5,.800,1,2,0,0,0,1,1,0,1,0,0,0,9,8.4,+11,,.500
2023-10-29,202310290OKC,DEN,Q4,Christian Braun,https://www.basketball-reference.com/boxscores/202310290OKC.html,8.68,2,5,.400,0,0,2,2,1,2,3,3,1,1,0,1,6,8.0,+11,1.000,
2023-10-29,202310290OKC,DEN,Q4,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202310290OKC.html,8.68,0,0,,0,0,0,0,0,2,2,1,0,0,0,1,0,0.9,+11,,
2023-10-29,202310290OKC,DEN,Q4,Julian Strawther,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.57,3,5,.600,2,3,0,0,0,1,1,1,0,0,0,0,8,6.7,+4,,.667
2023-10-29,202310290OKC,DEN,Q4,Collin Gillespie,https://www.basketball-reference.com/boxscores/202310290OKC.html,5.52,0,1,.000,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.1,+2,,.000
2023-10-29,202310290OKC,DEN,Q4,Braxton Key,https://www.basketball-reference.com/boxscores/202310290OKC.html,3.32,1,2,.500,0,1,0,0,0,1,1,0,0,0,0,0,2,1.3,0,,.000
2023-10-29,202310290OKC,DEN,Q4,Justin Holiday,https://www.basketball-reference.com/boxscores/202310290OKC.html,3.32,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,
2023-10-29,202310290OKC,DEN,Q4,Hunter Tyson,https://www.basketball-reference.com/boxscores/202310290OKC.html,3.32,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,0,,
2023-10-29,202310290OKC,OKC,Q1,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202310290OKC.html,12.0,0,8,.000,0,2,1,2,0,2,2,3,0,0,0,2,1,-3.1,-11,.500,.000
2023-10-29,202310290OKC,OKC,Q1,Jalen Williams,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.88,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-7,,
2023-10-29,202310290OKC,OKC,Q1,Chet Holmgren,https://www.basketball-reference.com/boxscores/202310290OKC.html,7.88,4,6,.667,1,2,0,0,0,1,1,0,0,0,0,1,9,6.3,-7,,.500
2023-10-29,202310290OKC,OKC,Q1,Josh Giddey,https://www.basketball-reference.com/boxscores/202310290OKC.html,10.53,3,8,.375,0,0,0,0,1,1,2,1,0,0,0,0,6,3.3,-11,,
2023-10-29,202310290OKC,OKC,Q1,Luguentz Dort,https://www.basketball-reference.com/boxscores/202310290OKC.html,8.05,1,1,1.000,0,0,3,3,0,0,0,0,1,1,0,0,5,6.4,-7,1.000,
2023-10-29,202310290OKC,OKC,Q1,Cason Wallace,https://www.basketball-reference.com/boxscores/202310290OKC.html,3.95,0,0,,0,0,0,0,0,2,2,0,0,1,0,0,0,1.3,-4,,
2023-10-29,202310290OKC,OKC,Q1,Isaiah Joe,https://www.basketball-reference.com/boxscores/202310290OKC.html,1.47,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4,0,,.000
2023-10-29,202310290OKC,OKC,Q1,Aleksej Pokusevski,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.12,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,-4,,
2023-10-29,202310290OKC,OKC,Q1,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.12,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-4,,
2023-10-29,202310290OKC,OKC,Q2,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202310290OKC.html,4.32,0,1,.000,0,0,2,2,0,1,1,1,0,0,0,0,2,2.3,-7,1.000,
2023-10-29,202310290OKC,OKC,Q2,Jalen Williams,https://www.basketball-reference.com/boxscores/202310290OKC.html,9.83,4,5,.800,0,1,1,1,0,3,3,3,0,1,0,2,9,10.0,-5,1.000,.000
