game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2022-03-20,202203200ORL,OKC,Aleksej Pokusevski,https://www.basketball-reference.com/boxscores/202203200ORL.html,31.97,3,20,.150,1,10,.100,0,0,2,5,7,5,2,2,5,2,7,-1.8,+17,
2022-03-20,202203200ORL,OKC,Tre Mann,https://www.basketball-reference.com/boxscores/202203200ORL.html,31.57,5,19,.263,3,11,.273,0,0,1,4,5,1,2,1,1,1,13,5.6,-18,
2022-03-20,202203200ORL,OKC,Isaiah Roby,https://www.basketball-reference.com/boxscores/202203200ORL.html,28.5,4,10,.400,1,4,.250,2,2,6,4,10,3,3,2,2,4,11,13.9,-11,1.000
2022-03-20,202203200ORL,OKC,Darius Bazley,https://www.basketball-reference.com/boxscores/202203200ORL.html,27.97,6,11,.545,2,6,.333,4,7,0,1,1,0,1,0,1,3,18,10.6,-8,.571
2022-03-20,202203200ORL,OKC,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202203200ORL.html,27.42,0,8,.000,0,4,.000,2,2,3,1,4,3,1,0,1,2,2,0.1,-18,1.000
2022-03-20,202203200ORL,OKC,Vit Krejci,https://www.basketball-reference.com/boxscores/202203200ORL.html,32.18,3,5,.600,1,2,.500,1,2,0,5,5,1,2,0,1,4,8,6.9,-10,.500
2022-03-20,202203200ORL,OKC,Théo Maledon,https://www.basketball-reference.com/boxscores/202203200ORL.html,21.03,3,10,.300,1,5,.200,3,5,0,5,5,4,1,2,5,3,10,3.9,+14,.600
2022-03-20,202203200ORL,OKC,Lindy Waters III,https://www.basketball-reference.com/boxscores/202203200ORL.html,20.95,4,7,.571,4,6,.667,0,0,1,5,6,1,1,0,0,2,12,11.8,+3,
2022-03-20,202203200ORL,OKC,Olivier Sarr,https://www.basketball-reference.com/boxscores/202203200ORL.html,18.42,2,2,1.000,0,0,,0,0,1,3,4,1,0,0,0,3,4,4.5,+6,
2022-03-20,202203200ORL,ORL,Franz Wagner,https://www.basketball-reference.com/boxscores/202203200ORL.html,33.55,3,12,.250,0,3,.000,5,5,3,4,7,4,2,1,2,1,11,10.2,+13,1.000
2022-03-20,202203200ORL,ORL,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202203200ORL.html,30.68,12,15,.800,2,3,.667,4,7,4,12,16,2,2,1,5,3,30,27.4,+13,.571
2022-03-20,202203200ORL,ORL,Cole Anthony,https://www.basketball-reference.com/boxscores/202203200ORL.html,28.3,1,7,.143,1,4,.250,3,4,0,2,2,7,0,0,2,2,6,3.8,+13,.750
2022-03-20,202203200ORL,ORL,R.J. Hampton,https://www.basketball-reference.com/boxscores/202203200ORL.html,24.3,4,7,.571,0,1,.000,0,0,1,3,4,3,1,0,3,2,8,5.6,+1,
2022-03-20,202203200ORL,ORL,Mo Bamba,https://www.basketball-reference.com/boxscores/202203200ORL.html,21.08,3,7,.429,1,3,.333,0,0,2,8,10,1,1,1,3,3,7,5.3,0,
2022-03-20,202203200ORL,ORL,Chuma Okeke,https://www.basketball-reference.com/boxscores/202203200ORL.html,30.55,2,7,.286,2,5,.400,2,2,3,8,11,2,2,1,3,0,8,9.5,+7,1.000
2022-03-20,202203200ORL,ORL,Gary Harris,https://www.basketball-reference.com/boxscores/202203200ORL.html,23.7,2,10,.200,0,5,.000,2,2,1,2,3,0,1,0,1,2,6,0.3,+4,1.000
2022-03-20,202203200ORL,ORL,Moritz Wagner,https://www.basketball-reference.com/boxscores/202203200ORL.html,22.12,3,9,.333,1,5,.200,3,4,0,5,5,0,1,0,0,1,10,6.6,-11,.750
2022-03-20,202203200ORL,ORL,Markelle Fultz,https://www.basketball-reference.com/boxscores/202203200ORL.html,19.7,2,8,.250,0,1,.000,0,0,1,1,2,2,1,0,2,1,4,0.2,-8,
2022-03-20,202203200ORL,ORL,Ignas Brazdeikis,https://www.basketball-reference.com/boxscores/202203200ORL.html,6.02,0,1,.000,0,1,.000,0,0,0,0,0,1,0,0,0,2,0,-0.8,-7,
