game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-03-24,202303240TOR,DET,https://www.basketball-reference.com/boxscores/202303240TOR.html,26,26,21,24,97
2023-03-24,202303240TOR,TOR,https://www.basketball-reference.com/boxscores/202303240TOR.html,38,34,20,26,118
