game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2020-08-10,202008100UTA,DAL,https://www.basketball-reference.com/boxscores/202008100UTA.html,92.0,0.635,8.0,12.9,0.165,132.6
2020-08-10,202008100UTA,UTA,https://www.basketball-reference.com/boxscores/202008100UTA.html,92.0,0.604,11.7,26.8,0.183,123.9
