game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-10-21,202210210POR,PHO,https://www.basketball-reference.com/boxscores/202210210POR.html,28,25,26,23,9,111
2022-10-21,202210210POR,POR,https://www.basketball-reference.com/boxscores/202210210POR.html,25,22,28,27,11,113
