game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2023-03-05,202303050ORL,POR,Q1,Jerami Grant,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.18,1,3,.333,1,1,1.000,1,1,1.000,0,1,1,2,1,0,1,0,4,4.0,+5
2023-03-05,202303050ORL,POR,Q1,Cam Reddish,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.18,2,4,.500,0,2,.000,0,0,,0,2,2,1,0,0,0,1,4,2.9,+5
2023-03-05,202303050ORL,POR,Q1,Damian Lillard,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.97,2,4,.500,0,2,.000,3,4,.750,1,1,2,2,1,0,1,0,7,7.0,+1
2023-03-05,202303050ORL,POR,Q1,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.97,0,1,.000,0,1,.000,0,0,,2,0,2,0,0,0,1,0,0,-0.3,+1
2023-03-05,202303050ORL,POR,Q1,Drew Eubanks,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.97,3,4,.750,0,0,,2,2,1.000,0,1,1,2,1,0,1,1,8,7.7,+1
2023-03-05,202303050ORL,POR,Q1,Nassir Little,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.85,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,1,5,3.3,+2
2023-03-05,202303050ORL,POR,Q1,Trendon Watford,https://www.basketball-reference.com/boxscores/202303050ORL.html,3.03,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+3
2023-03-05,202303050ORL,POR,Q1,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.85,1,2,.500,1,2,.500,0,0,,0,1,1,2,0,0,1,0,3,2.7,+2
2023-03-05,202303050ORL,POR,Q2,Jerami Grant,https://www.basketball-reference.com/boxscores/202303050ORL.html,10.82,2,5,.400,1,3,.333,2,2,1.000,1,2,3,1,0,1,1,0,7,6.0,+3
2023-03-05,202303050ORL,POR,Q2,Cam Reddish,https://www.basketball-reference.com/boxscores/202303050ORL.html,9.3,2,3,.667,1,1,1.000,0,0,,0,1,1,0,1,0,0,0,5,5.0,-7
2023-03-05,202303050ORL,POR,Q2,Damian Lillard,https://www.basketball-reference.com/boxscores/202303050ORL.html,9.37,1,7,.143,0,4,.000,5,6,.833,0,1,1,2,0,0,4,0,7,-0.2,+3
2023-03-05,202303050ORL,POR,Q2,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.5,1,1,1.000,0,0,,1,1,1.000,1,1,2,0,0,0,0,0,3,3.7,+5
2023-03-05,202303050ORL,POR,Q2,Drew Eubanks,https://www.basketball-reference.com/boxscores/202303050ORL.html,2.55,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,-8
2023-03-05,202303050ORL,POR,Q2,Nassir Little,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.52,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-5
2023-03-05,202303050ORL,POR,Q2,Trendon Watford,https://www.basketball-reference.com/boxscores/202303050ORL.html,9.45,2,2,1.000,1,1,1.000,0,0,,0,3,3,0,1,0,1,0,5,5.3,+6
2023-03-05,202303050ORL,POR,Q2,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202303050ORL.html,3.5,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.2,-7
2023-03-05,202303050ORL,POR,Q3,Jerami Grant,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.6,2,4,.500,1,2,.500,0,0,,0,1,1,1,0,1,1,2,5,2.9,-2
2023-03-05,202303050ORL,POR,Q3,Cam Reddish,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.6,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,2,1.7,-2
2023-03-05,202303050ORL,POR,Q3,Damian Lillard,https://www.basketball-reference.com/boxscores/202303050ORL.html,10.47,6,9,.667,4,7,.571,1,1,1.000,0,3,3,2,0,1,0,1,17,15.7,+5
2023-03-05,202303050ORL,POR,Q3,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202303050ORL.html,10.47,1,3,.333,1,3,.333,0,0,,1,3,4,2,0,0,0,2,3,3.5,+5
2023-03-05,202303050ORL,POR,Q3,Drew Eubanks,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.92,2,2,1.000,0,0,,0,0,,0,3,3,1,0,0,0,0,4,5.0,+1
2023-03-05,202303050ORL,POR,Q3,Nassir Little,https://www.basketball-reference.com/boxscores/202303050ORL.html,5.93,0,0,,0,0,,0,0,,0,0,0,2,0,1,0,0,0,2.1,+1
2023-03-05,202303050ORL,POR,Q3,Trendon Watford,https://www.basketball-reference.com/boxscores/202303050ORL.html,3.08,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0,0.6,+1
2023-03-05,202303050ORL,POR,Q3,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202303050ORL.html,5.93,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,2,1,3,-0.4,+1
2023-03-05,202303050ORL,POR,Q4,Jerami Grant,https://www.basketball-reference.com/boxscores/202303050ORL.html,12.0,0,2,.000,0,2,.000,4,4,1.000,0,1,1,3,0,0,0,3,4,3.8,-1
2023-03-05,202303050ORL,POR,Q4,Cam Reddish,https://www.basketball-reference.com/boxscores/202303050ORL.html,12.0,2,4,.500,1,1,1.000,0,0,,1,1,2,1,1,0,2,3,5,2.5,-1
2023-03-05,202303050ORL,POR,Q4,Damian Lillard,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.85,1,5,.200,0,3,.000,8,9,.889,2,1,3,0,1,0,0,1,10,8.8,+1
2023-03-05,202303050ORL,POR,Q4,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202303050ORL.html,4.23,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,0,0,1,0,-0.8,-3
2023-03-05,202303050ORL,POR,Q4,Drew Eubanks,https://www.basketball-reference.com/boxscores/202303050ORL.html,5.65,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,0
2023-03-05,202303050ORL,POR,Q4,Nassir Little,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.55,2,4,.500,2,4,.500,0,0,,0,3,3,1,0,0,0,0,6,5.6,0
2023-03-05,202303050ORL,POR,Q4,Trendon Watford,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.57,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,0.6,+1
2023-03-05,202303050ORL,POR,Q4,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202303050ORL.html,4.15,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,0,0,2,2.4,-2
2023-03-05,202303050ORL,ORL,Q1,Jalen Suggs,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.97,1,2,.500,1,1,1.000,0,0,,0,0,0,1,1,0,0,2,3,2.9,-1
2023-03-05,202303050ORL,ORL,Q1,Markelle Fultz,https://www.basketball-reference.com/boxscores/202303050ORL.html,10.93,1,3,.333,0,0,,2,2,1.000,0,0,0,2,2,0,1,1,4,4.3,-2
2023-03-05,202303050ORL,ORL,Q1,Paolo Banchero,https://www.basketball-reference.com/boxscores/202303050ORL.html,10.25,4,4,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,10,8.1,-2
2023-03-05,202303050ORL,ORL,Q1,Moritz Wagner,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.97,2,4,.500,1,3,.333,1,2,.500,0,3,3,0,1,0,0,0,6,5.5,-1
2023-03-05,202303050ORL,ORL,Q1,Franz Wagner,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.12,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,0.3,-3
2023-03-05,202303050ORL,ORL,Q1,Cole Anthony,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.95,1,2,.500,0,1,.000,0,0,,0,0,0,2,0,0,1,1,2,1.0,-3
2023-03-05,202303050ORL,ORL,Q1,Bol Bol,https://www.basketball-reference.com/boxscores/202303050ORL.html,1.75,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-2
2023-03-05,202303050ORL,ORL,Q1,Caleb Houstan,https://www.basketball-reference.com/boxscores/202303050ORL.html,3.03,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-3
2023-03-05,202303050ORL,ORL,Q1,Admiral Schofield,https://www.basketball-reference.com/boxscores/202303050ORL.html,3.03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
2023-03-05,202303050ORL,ORL,Q2,Jalen Suggs,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.18,0,3,.000,0,1,.000,0,0,,0,0,0,1,1,0,1,0,0,-1.4,+2
2023-03-05,202303050ORL,ORL,Q2,Markelle Fultz,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.18,1,2,.500,0,0,,0,0,,1,2,3,2,0,0,0,1,2,3.3,+2
2023-03-05,202303050ORL,ORL,Q2,Paolo Banchero,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.67,3,3,1.000,0,0,,0,1,.000,0,1,1,0,1,0,1,0,6,5.0,+2
2023-03-05,202303050ORL,ORL,Q2,Moritz Wagner,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.18,2,3,.667,0,1,.000,0,0,,1,0,1,0,0,0,0,1,4,3.0,+2
2023-03-05,202303050ORL,ORL,Q2,Franz Wagner,https://www.basketball-reference.com/boxscores/202303050ORL.html,9.83,3,5,.600,1,2,.500,0,1,.000,0,2,2,4,1,0,1,1,7,7.3,+7
2023-03-05,202303050ORL,ORL,Q2,Cole Anthony,https://www.basketball-reference.com/boxscores/202303050ORL.html,4.82,0,3,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,2,0,-1.2,0
2023-03-05,202303050ORL,ORL,Q2,Bol Bol,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.5,3,5,.600,1,1,1.000,0,0,,0,3,3,2,0,0,0,1,7,6.6,-5
2023-03-05,202303050ORL,ORL,Q2,Caleb Houstan,https://www.basketball-reference.com/boxscores/202303050ORL.html,4.82,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,0
2023-03-05,202303050ORL,ORL,Q2,Admiral Schofield,https://www.basketball-reference.com/boxscores/202303050ORL.html,4.82,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,3.4,0
2023-03-05,202303050ORL,ORL,Q3,Jalen Suggs,https://www.basketball-reference.com/boxscores/202303050ORL.html,9.15,2,2,1.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,1,6,6.0,-2
2023-03-05,202303050ORL,ORL,Q3,Markelle Fultz,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.92,2,3,.667,0,1,.000,1,1,1.000,0,0,0,4,2,0,0,0,5,8.5,-1
2023-03-05,202303050ORL,ORL,Q3,Paolo Banchero,https://www.basketball-reference.com/boxscores/202303050ORL.html,10.38,2,9,.222,1,3,.333,0,1,.000,1,2,3,1,0,0,1,0,5,0.1,-7
2023-03-05,202303050ORL,ORL,Q3,Moritz Wagner,https://www.basketball-reference.com/boxscores/202303050ORL.html,12.0,1,4,.250,0,2,.000,2,3,.667,0,2,2,1,0,0,0,2,4,1.7,-2
2023-03-05,202303050ORL,ORL,Q3,Franz Wagner,https://www.basketball-reference.com/boxscores/202303050ORL.html,8.92,3,3,1.000,3,3,1.000,0,0,,0,0,0,1,0,0,0,1,9,8.4,-1
2023-03-05,202303050ORL,ORL,Q3,Cole Anthony,https://www.basketball-reference.com/boxscores/202303050ORL.html,5.93,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-1
2023-03-05,202303050ORL,ORL,Q3,Bol Bol,https://www.basketball-reference.com/boxscores/202303050ORL.html,1.62,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,0,1.3,+5
2023-03-05,202303050ORL,ORL,Q3,Caleb Houstan,https://www.basketball-reference.com/boxscores/202303050ORL.html,3.08,1,2,.500,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3,2.7,-1
2023-03-05,202303050ORL,ORL,Q4,Jalen Suggs,https://www.basketball-reference.com/boxscores/202303050ORL.html,9.95,3,5,.600,0,1,.000,0,0,,0,2,2,0,1,0,2,1,6,2.9,0
2023-03-05,202303050ORL,ORL,Q4,Markelle Fultz,https://www.basketball-reference.com/boxscores/202303050ORL.html,7.85,1,1,1.000,0,0,,2,2,1.000,0,2,2,0,0,0,0,0,4,4.3,-1
2023-03-05,202303050ORL,ORL,Q4,Paolo Banchero,https://www.basketball-reference.com/boxscores/202303050ORL.html,6.13,0,2,.000,0,1,.000,5,6,.833,0,1,1,0,0,1,0,3,5,3.0,-1
