game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2020-03-05,202003050SAC,PHI,https://www.basketball-reference.com/boxscores/202003050SAC.html,32,31,33,29,125
2020-03-05,202003050SAC,SAC,https://www.basketball-reference.com/boxscores/202003050SAC.html,30,23,27,28,108
