game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-05-22,202505220OKC,MIN,https://www.basketball-reference.com/boxscores/202505220OKC.html,25,25,21,32,103
2025-05-22,202505220OKC,OKC,https://www.basketball-reference.com/boxscores/202505220OKC.html,29,29,35,25,118
