game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-06-26,202106260LAC,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202106260LAC.html,11.63,4,5,.800,0,0,3,3,1.000,2,4,6,1,0,0,0,1,11,12.0,+9,
2021-06-26,202106260LAC,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202106260LAC.html,8.28,1,2,.500,0,0,0,0,,1,1,2,1,0,0,0,0,2,2.7,+8,
2021-06-26,202106260LAC,PHO,Q1,Devin Booker,https://www.basketball-reference.com/boxscores/202106260LAC.html,12.0,4,8,.500,0,1,1,1,1.000,0,0,0,0,0,0,1,1,9,3.6,+9,.000
2021-06-26,202106260LAC,PHO,Q1,Chris Paul,https://www.basketball-reference.com/boxscores/202106260LAC.html,6.83,1,2,.500,0,0,0,0,,0,2,2,3,1,0,1,0,2,3.7,+7,
2021-06-26,202106260LAC,PHO,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202106260LAC.html,11.63,1,4,.250,1,3,0,0,,0,1,1,0,0,0,0,0,3,0.9,+9,.333
2021-06-26,202106260LAC,PHO,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202106260LAC.html,5.17,1,3,.333,0,0,0,0,,0,2,2,1,0,0,0,0,2,1.6,+2,
2021-06-26,202106260LAC,PHO,Q1,Cameron Johnson,https://www.basketball-reference.com/boxscores/202106260LAC.html,3.72,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,+1,
2021-06-26,202106260LAC,PHO,Q1,Dario Šarić,https://www.basketball-reference.com/boxscores/202106260LAC.html,0.37,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2021-06-26,202106260LAC,PHO,Q1,Abdel Nader,https://www.basketball-reference.com/boxscores/202106260LAC.html,0.37,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,
2021-06-26,202106260LAC,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202106260LAC.html,7.72,2,4,.500,0,0,0,0,,0,3,3,1,1,2,0,0,4,6.0,+6,
2021-06-26,202106260LAC,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202106260LAC.html,9.0,1,1,1.000,0,0,0,0,,0,2,2,2,0,0,0,0,2,3.7,+6,
2021-06-26,202106260LAC,PHO,Q2,Devin Booker,https://www.basketball-reference.com/boxscores/202106260LAC.html,6.18,1,2,.500,0,1,0,0,,0,1,1,0,0,0,2,2,2,-1.5,+5,.000
2021-06-26,202106260LAC,PHO,Q2,Chris Paul,https://www.basketball-reference.com/boxscores/202106260LAC.html,8.93,1,4,.250,0,0,0,0,,0,1,1,2,0,0,1,2,2,-0.5,+5,
2021-06-26,202106260LAC,PHO,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/202106260LAC.html,5.88,0,2,.000,0,1,0,0,,1,0,1,0,0,0,0,1,0,-1.1,+1,.000
2021-06-26,202106260LAC,PHO,Q2,Cameron Payne,https://www.basketball-reference.com/boxscores/202106260LAC.html,8.88,1,3,.333,1,2,0,0,,0,0,0,1,0,0,0,0,3,2.0,0,.500
