game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-02-16,202202160ORL,ATL,Q1,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202202160ORL.html,8.73,1,3,.333,0,0,2,2,1.000,2,0,2,0,0,0,0,0,4,3.7,+11,
2022-02-16,202202160ORL,ATL,Q1,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202202160ORL.html,9.07,1,3,.333,1,2,2,2,1.000,0,0,0,0,0,0,1,1,5,1.9,+6,.500
2022-02-16,202202160ORL,ATL,Q1,Trae Young,https://www.basketball-reference.com/boxscores/202202160ORL.html,9.37,3,5,.600,3,3,2,2,1.000,0,1,1,3,0,0,0,0,11,11.1,+11,1.000
2022-02-16,202202160ORL,ATL,Q1,Kevin Huerter,https://www.basketball-reference.com/boxscores/202202160ORL.html,8.73,2,4,.500,0,1,0,0,,0,2,2,0,0,0,0,1,4,2.2,+11,.000
2022-02-16,202202160ORL,ATL,Q1,Clint Capela,https://www.basketball-reference.com/boxscores/202202160ORL.html,8.73,0,0,,0,0,0,0,,0,3,3,1,0,1,0,0,0,2.3,+11,
2022-02-16,202202160ORL,ATL,Q1,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202202160ORL.html,6.2,3,4,.750,2,2,0,0,,0,1,1,0,0,0,0,0,8,6.7,+7,1.000
2022-02-16,202202160ORL,ATL,Q1,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202202160ORL.html,3.27,1,1,1.000,0,0,0,1,.000,0,0,0,0,0,0,0,2,2,0.5,+1,
2022-02-16,202202160ORL,ATL,Q1,Delon Wright,https://www.basketball-reference.com/boxscores/202202160ORL.html,3.27,1,1,1.000,1,1,0,0,,0,2,2,1,0,0,0,0,3,4.0,+1,1.000
2022-02-16,202202160ORL,ATL,Q1,Lou Williams,https://www.basketball-reference.com/boxscores/202202160ORL.html,2.63,0,1,.000,0,1,0,0,,0,0,0,1,0,0,1,0,0,-1.0,+1,.000
2022-02-16,202202160ORL,ATL,Q2,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202202160ORL.html,9.07,2,5,.400,1,1,0,0,,0,0,0,0,0,1,0,1,5,2.6,+8,1.000
2022-02-16,202202160ORL,ATL,Q2,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202202160ORL.html,8.72,0,2,.000,0,1,1,2,.500,0,1,1,0,1,0,0,0,1,0.5,0,.000
2022-02-16,202202160ORL,ATL,Q2,Trae Young,https://www.basketball-reference.com/boxscores/202202160ORL.html,7.22,1,4,.250,1,1,4,4,1.000,0,0,0,1,0,0,0,2,7,4.5,0,1.000
