game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-01-23,202501230ATL,TOR,Scottie Barnes,https://www.basketball-reference.com/boxscores/202501230ATL.html,38.8,8,17,.471,1,2,.500,8,10,.800,1,5,6,3,1,0,1,1,25,19.4,+11
2025-01-23,202501230ATL,TOR,RJ Barrett,https://www.basketball-reference.com/boxscores/202501230ATL.html,35.67,6,9,.667,3,3,1.000,0,2,.000,1,5,6,3,2,0,5,2,15,10.8,+5
2025-01-23,202501230ATL,TOR,Gradey Dick,https://www.basketball-reference.com/boxscores/202501230ATL.html,31.55,6,10,.600,1,5,.200,2,2,1.000,0,3,3,3,2,0,4,2,15,10.6,+12
2025-01-23,202501230ATL,TOR,Davion Mitchell,https://www.basketball-reference.com/boxscores/202501230ATL.html,31.15,1,3,.333,0,0,,0,0,,0,1,1,7,0,0,2,5,2,1.5,+17
2025-01-23,202501230ATL,TOR,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202501230ATL.html,28.13,7,10,.700,0,0,,3,3,1.000,3,6,9,5,2,2,3,5,17,18.6,+6
2025-01-23,202501230ATL,TOR,Bruce Brown,https://www.basketball-reference.com/boxscores/202501230ATL.html,19.52,8,12,.667,1,3,.333,1,1,1.000,0,5,5,4,1,0,2,2,18,15.3,-8
2025-01-23,202501230ATL,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202501230ATL.html,17.85,7,10,.700,2,4,.500,1,2,.500,1,1,2,0,1,0,1,2,17,12.6,-11
2025-01-23,202501230ATL,TOR,Jamal Shead,https://www.basketball-reference.com/boxscores/202501230ATL.html,16.85,1,4,.250,0,1,.000,0,0,,0,2,2,2,0,0,0,2,2,0.8,-14
2025-01-23,202501230ATL,TOR,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202501230ATL.html,13.73,3,4,.750,1,2,.500,4,4,1.000,0,4,4,5,1,0,1,1,11,13.7,+2
2025-01-23,202501230ATL,TOR,Ja'Kobe Walter,https://www.basketball-reference.com/boxscores/202501230ATL.html,6.75,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,4,0,-2.7,-5
2025-01-23,202501230ATL,ATL,Trae Young,https://www.basketball-reference.com/boxscores/202501230ATL.html,39.18,7,19,.368,2,8,.250,2,4,.500,0,1,1,13,0,0,3,1,18,12.7,-8
2025-01-23,202501230ATL,ATL,Dyson Daniels,https://www.basketball-reference.com/boxscores/202501230ATL.html,36.7,8,14,.571,2,4,.500,4,5,.800,4,4,8,5,4,0,2,1,22,24.1,+2
2025-01-23,202501230ATL,ATL,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202501230ATL.html,30.38,6,8,.750,0,1,.000,7,8,.875,5,7,12,4,2,1,2,3,19,23.3,-6
2025-01-23,202501230ATL,ATL,Vit Krejci,https://www.basketball-reference.com/boxscores/202501230ATL.html,24.63,5,10,.500,3,7,.429,0,0,,0,2,2,2,2,0,0,2,13,11.2,-2
2025-01-23,202501230ATL,ATL,Jalen Johnson,https://www.basketball-reference.com/boxscores/202501230ATL.html,10.78,1,2,.500,0,0,,1,2,.500,0,1,1,1,1,0,2,2,3,0.8,-10
2025-01-23,202501230ATL,ATL,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202501230ATL.html,32.43,8,12,.667,3,5,.600,4,5,.800,0,3,3,0,0,1,3,4,23,14.4,+6
2025-01-23,202501230ATL,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202501230ATL.html,30.6,3,11,.273,2,8,.250,0,0,,0,2,2,2,0,0,2,4,8,-0.1,-1
2025-01-23,202501230ATL,ATL,Dominick Barlow,https://www.basketball-reference.com/boxscores/202501230ATL.html,17.37,4,6,.667,1,1,1.000,2,2,1.000,0,2,2,1,2,0,0,1,11,11.3,+1
2025-01-23,202501230ATL,ATL,Garrison Mathews,https://www.basketball-reference.com/boxscores/202501230ATL.html,11.32,0,3,.000,0,3,.000,0,0,,0,3,3,1,0,0,0,2,0,-1.3,0
2025-01-23,202501230ATL,ATL,David Roddy,https://www.basketball-reference.com/boxscores/202501230ATL.html,6.6,0,2,.000,0,0,,2,4,.500,0,2,2,1,0,0,0,1,2,0.7,+3
