game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-01-04,202101040ORL,CLE,https://www.basketball-reference.com/boxscores/202101040ORL.html,93.5,0.447,15.1,20.0,0.082,88.8
2021-01-04,202101040ORL,ORL,https://www.basketball-reference.com/boxscores/202101040ORL.html,93.5,0.517,18.3,40.9,0.136,110.2
