game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-05-12,202105120LAL,HOU,Khyri Thomas,https://www.basketball-reference.com/boxscores/202105120LAL.html,37.25,2,12,.167,0,4,.000,0,0,1,2,3,11,1,0,1,2,4,4.6,-1,
2021-05-12,202105120LAL,HOU,KJ Martin,https://www.basketball-reference.com/boxscores/202105120LAL.html,37.18,7,10,.700,3,5,.600,3,6,0,10,10,2,0,3,2,2,20,18.3,-2,.500
2021-05-12,202105120LAL,HOU,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202105120LAL.html,25.27,6,11,.545,4,6,.667,8,10,1,5,6,8,2,0,5,5,24,20.7,-5,.800
2021-05-12,202105120LAL,HOU,D.J. Augustin,https://www.basketball-reference.com/boxscores/202105120LAL.html,23.63,2,7,.286,1,5,.200,3,3,0,0,0,4,1,0,1,1,8,6.3,-3,1.000
2021-05-12,202105120LAL,HOU,Jae'Sean Tate,https://www.basketball-reference.com/boxscores/202105120LAL.html,22.98,6,10,.600,3,3,1.000,1,2,1,4,5,2,0,0,2,4,16,10.7,+17,.500
2021-05-12,202105120LAL,HOU,Armoni Brooks,https://www.basketball-reference.com/boxscores/202105120LAL.html,36.9,9,18,.500,4,11,.364,2,3,3,3,6,1,1,0,1,2,24,17.5,-1,.667
2021-05-12,202105120LAL,HOU,Anthony Lamb,https://www.basketball-reference.com/boxscores/202105120LAL.html,34.05,4,7,.571,1,3,.333,0,0,2,7,9,4,1,0,2,5,9,9.0,-18,
2021-05-12,202105120LAL,HOU,Cameron Oliver,https://www.basketball-reference.com/boxscores/202105120LAL.html,22.73,7,10,.700,2,5,.400,1,3,0,2,2,1,1,1,1,2,17,13.2,+3,.333
2021-05-12,202105120LAL,LAL,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202105120LAL.html,36.72,9,16,.563,0,3,.000,5,8,0,2,2,10,2,0,3,1,23,20.4,+2,.625
2021-05-12,202105120LAL,LAL,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202105120LAL.html,30.57,4,5,.800,1,1,1.000,1,1,1,3,4,1,1,1,1,2,10,10.3,+7,1.000
2021-05-12,202105120LAL,LAL,Wesley Matthews,https://www.basketball-reference.com/boxscores/202105120LAL.html,23.62,2,4,.500,1,2,.500,0,0,0,3,3,1,1,0,1,0,5,4.6,-7,
2021-05-12,202105120LAL,LAL,Markieff Morris,https://www.basketball-reference.com/boxscores/202105120LAL.html,22.98,5,12,.417,2,4,.500,2,2,1,3,4,4,0,0,0,4,14,10.4,+9,1.000
2021-05-12,202105120LAL,LAL,Andre Drummond,https://www.basketball-reference.com/boxscores/202105120LAL.html,21.75,9,13,.692,0,0,,2,5,3,7,10,2,0,1,2,4,20,16.0,+9,.400
2021-05-12,202105120LAL,LAL,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202105120LAL.html,32.0,8,12,.667,1,3,.333,2,5,0,10,10,7,1,1,3,4,19,17.6,+3,.400
2021-05-12,202105120LAL,LAL,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202105120LAL.html,26.15,8,14,.571,0,0,,0,0,1,1,2,1,1,0,1,1,16,10.7,-8,
2021-05-12,202105120LAL,LAL,Ben McLemore,https://www.basketball-reference.com/boxscores/202105120LAL.html,25.57,3,6,.500,1,4,.250,0,0,0,1,1,2,0,0,0,2,7,4.9,-1,
2021-05-12,202105120LAL,LAL,Alfonzo McKinnie,https://www.basketball-reference.com/boxscores/202105120LAL.html,16.85,4,8,.500,1,3,.333,1,1,2,3,5,0,2,0,0,2,10,9.5,-1,1.000
2021-05-12,202105120LAL,LAL,Devontae Cacok,https://www.basketball-reference.com/boxscores/202105120LAL.html,3.8,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-0.7,-3,
