game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-01-09,202201090BRK,SAS,https://www.basketball-reference.com/boxscores/202201090BRK.html,32,19,38,24,6,119
2022-01-09,202201090BRK,BRK,https://www.basketball-reference.com/boxscores/202201090BRK.html,32,28,31,22,8,121
