game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-03-16,202103160MIA,CLE,https://www.basketball-reference.com/boxscores/202103160MIA.html,26,22,28,22,98
2021-03-16,202103160MIA,MIA,https://www.basketball-reference.com/boxscores/202103160MIA.html,37,25,33,18,113
