game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2023-01-04,202301040CHO,MEM,Q1,Steven Adams,https://www.basketball-reference.com/boxscores/202301040CHO.html,9.62,1,1,1.000,0,0,2,5,.400,1,3,4,1,1,1,1,1,4,5.1,+13,
2023-01-04,202301040CHO,MEM,Q1,Ja Morant,https://www.basketball-reference.com/boxscores/202301040CHO.html,10.9,4,7,.571,1,1,3,3,1.000,0,0,0,4,0,0,0,0,12,11.5,+11,1.000
2023-01-04,202301040CHO,MEM,Q1,Desmond Bane,https://www.basketball-reference.com/boxscores/202301040CHO.html,9.62,2,4,.500,1,2,1,2,.500,0,5,5,2,1,0,1,1,6,6.1,+13,.500
2023-01-04,202301040CHO,MEM,Q1,Dillon Brooks,https://www.basketball-reference.com/boxscores/202301040CHO.html,7.93,3,5,.600,1,3,1,1,1.000,0,1,1,0,1,0,0,1,8,6.6,+3,.333
2023-01-04,202301040CHO,MEM,Q1,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.83,2,2,1.000,1,1,1,1,1.000,0,0,0,0,0,1,0,1,6,5.7,0,1.000
2023-01-04,202301040CHO,MEM,Q1,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,2.38,0,2,.000,0,1,0,0,,1,2,3,0,0,0,0,0,0,-0.1,+1,.000
2023-01-04,202301040CHO,MEM,Q1,Santi Aldama,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.17,1,2,.500,0,1,0,0,,0,0,0,2,0,1,0,0,2,3.1,+14,.000
2023-01-04,202301040CHO,MEM,Q1,David Roddy,https://www.basketball-reference.com/boxscores/202301040CHO.html,1.1,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,+3,
2023-01-04,202301040CHO,MEM,Q1,John Konchar,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.35,1,1,1.000,0,0,0,0,,0,1,1,0,1,0,1,0,2,2.0,+9,
2023-01-04,202301040CHO,MEM,Q1,Tyus Jones,https://www.basketball-reference.com/boxscores/202301040CHO.html,1.1,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3,
2023-01-04,202301040CHO,MEM,Q2,Steven Adams,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.35,1,2,.500,0,0,0,1,.000,2,5,7,1,0,0,0,0,2,4.2,+11,
2023-01-04,202301040CHO,MEM,Q2,Ja Morant,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.1,2,5,.400,1,3,2,3,.667,0,0,0,1,1,0,0,0,7,5.6,+4,.333
2023-01-04,202301040CHO,MEM,Q2,Desmond Bane,https://www.basketball-reference.com/boxscores/202301040CHO.html,4.47,1,3,.333,0,2,0,0,,0,0,0,0,0,0,0,1,2,-0.1,+3,.000
2023-01-04,202301040CHO,MEM,Q2,Dillon Brooks,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.9,2,3,.667,0,1,3,3,1.000,0,1,1,0,0,1,0,0,7,6.7,+11,.000
2023-01-04,202301040CHO,MEM,Q2,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.93,0,1,.000,0,0,3,4,.750,0,5,5,0,0,1,1,0,3,3.1,+7,
2023-01-04,202301040CHO,MEM,Q2,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.65,0,0,,0,0,0,0,,1,1,2,0,1,0,0,0,0,2.0,+4,
2023-01-04,202301040CHO,MEM,Q2,Santi Aldama,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.07,1,1,1.000,0,0,2,2,1.000,0,2,2,0,0,0,0,0,4,4.3,+8,
2023-01-04,202301040CHO,MEM,Q2,David Roddy,https://www.basketball-reference.com/boxscores/202301040CHO.html,7.52,3,4,.750,0,1,1,2,.500,0,2,2,0,0,0,0,0,7,5.6,+12,.000
2023-01-04,202301040CHO,MEM,Q2,John Konchar,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.1,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.7,+4,
2023-01-04,202301040CHO,MEM,Q2,Tyus Jones,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.9,1,4,.250,1,3,1,1,1.000,0,0,0,2,0,0,0,0,4,3.0,+11,.333
2023-01-04,202301040CHO,MEM,Q3,Steven Adams,https://www.basketball-reference.com/boxscores/202301040CHO.html,11.23,1,4,.250,0,0,1,1,1.000,1,3,4,0,0,1,1,0,3,1.9,0,
2023-01-04,202301040CHO,MEM,Q3,Ja Morant,https://www.basketball-reference.com/boxscores/202301040CHO.html,10.67,2,5,.400,0,1,0,0,,0,1,1,3,1,0,1,1,4,3.3,+1,.000
2023-01-04,202301040CHO,MEM,Q3,Desmond Bane,https://www.basketball-reference.com/boxscores/202301040CHO.html,8.85,3,7,.429,1,2,0,0,,0,4,4,1,0,0,1,1,7,3.8,0,.500
2023-01-04,202301040CHO,MEM,Q3,Dillon Brooks,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.88,1,2,.500,0,0,1,1,1.000,0,0,0,0,0,0,0,0,3,2.0,0,
2023-01-04,202301040CHO,MEM,Q3,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.88,3,5,.600,0,1,0,0,,1,0,1,0,0,0,0,1,6,4.0,0,.000
2023-01-04,202301040CHO,MEM,Q3,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,0.75,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2023-01-04,202301040CHO,MEM,Q3,Santi Aldama,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.12,1,2,.500,0,1,0,0,,0,1,1,0,0,0,0,1,2,0.9,0,.000
2023-01-04,202301040CHO,MEM,Q3,David Roddy,https://www.basketball-reference.com/boxscores/202301040CHO.html,3.15,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.7,0,
2023-01-04,202301040CHO,MEM,Q3,John Konchar,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.12,0,0,,0,0,0,0,,0,0,0,1,1,0,0,0,0,1.7,0,
2023-01-04,202301040CHO,MEM,Q3,Tyus Jones,https://www.basketball-reference.com/boxscores/202301040CHO.html,1.33,0,1,.000,0,1,1,1,1.000,0,0,0,0,1,0,0,0,1,1.3,-1,.000
2023-01-04,202301040CHO,MEM,Q4,Desmond Bane,https://www.basketball-reference.com/boxscores/202301040CHO.html,3.18,2,2,1.000,0,0,0,0,,0,2,2,1,0,0,0,0,4,4.7,+8,
2023-01-04,202301040CHO,MEM,Q4,Dillon Brooks,https://www.basketball-reference.com/boxscores/202301040CHO.html,4.65,0,0,,0,0,0,0,,0,0,0,0,0,0,2,1,0,-2.4,+3,
2023-01-04,202301040CHO,MEM,Q4,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.43,1,2,.500,0,1,0,0,,0,2,2,1,0,1,0,1,2,2.6,+5,.000
2023-01-04,202301040CHO,MEM,Q4,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,12.0,5,7,.714,0,0,0,0,,0,1,1,2,1,1,0,1,10,10.1,-5,
2023-01-04,202301040CHO,MEM,Q4,Santi Aldama,https://www.basketball-reference.com/boxscores/202301040CHO.html,2.83,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5,.000
2023-01-04,202301040CHO,MEM,Q4,David Roddy,https://www.basketball-reference.com/boxscores/202301040CHO.html,7.35,0,0,,0,0,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,-8,
2023-01-04,202301040CHO,MEM,Q4,John Konchar,https://www.basketball-reference.com/boxscores/202301040CHO.html,2.25,0,0,,0,0,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-3,
2023-01-04,202301040CHO,MEM,Q4,Tyus Jones,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.43,1,2,.500,1,2,0,0,,0,0,0,2,0,0,0,0,3,3.4,+5,.500
2023-01-04,202301040CHO,MEM,Q4,Ziaire Williams,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.57,1,5,.200,1,1,2,2,1.000,3,3,6,0,0,0,4,3,5,-0.3,-10,1.000
2023-01-04,202301040CHO,MEM,Q4,Kennedy Chandler,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.57,1,2,.500,0,0,1,2,.500,1,1,2,1,0,0,1,0,3,2.3,-10,
2023-01-04,202301040CHO,MEM,Q4,Vince Williams Jr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,3.73,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0.7,-5,
2023-01-04,202301040CHO,CHO,Q1,LaMelo Ball,https://www.basketball-reference.com/boxscores/202301040CHO.html,8.38,2,5,.400,2,3,3,3,1.000,0,0,0,2,0,0,1,1,9,6.3,-6,.667
2023-01-04,202301040CHO,CHO,Q1,P.J. Washington,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.83,0,1,.000,0,1,0,0,,0,0,0,1,1,0,0,2,0,0.2,0,.000
2023-01-04,202301040CHO,CHO,Q1,Terry Rozier,https://www.basketball-reference.com/boxscores/202301040CHO.html,8.77,2,5,.400,2,3,2,2,1.000,0,0,0,2,0,0,1,2,8,4.9,-9,.667
2023-01-04,202301040CHO,CHO,Q1,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202301040CHO.html,9.33,1,4,.250,0,2,2,2,1.000,0,3,3,0,1,1,1,0,4,3.2,-7,.000
2023-01-04,202301040CHO,CHO,Q1,Mason Plumlee,https://www.basketball-reference.com/boxscores/202301040CHO.html,8.38,0,0,,0,0,0,0,,1,3,4,0,0,0,0,2,0,0.8,-6,
2023-01-04,202301040CHO,CHO,Q1,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.9,1,2,.500,0,0,0,0,,0,0,0,1,1,0,1,0,2,1.7,-12,
2023-01-04,202301040CHO,CHO,Q1,Cody Martin,https://www.basketball-reference.com/boxscores/202301040CHO.html,3.62,0,3,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-8,.000
2023-01-04,202301040CHO,CHO,Q1,Mark Williams,https://www.basketball-reference.com/boxscores/202301040CHO.html,3.62,0,0,,0,0,0,0,,0,2,2,0,0,0,1,1,0,-0.8,-8,
2023-01-04,202301040CHO,CHO,Q1,JT Thor,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.17,1,1,1.000,1,1,0,0,,0,1,1,0,0,0,0,0,3,3.0,-14,1.000
2023-01-04,202301040CHO,CHO,Q2,LaMelo Ball,https://www.basketball-reference.com/boxscores/202301040CHO.html,10.45,3,7,.429,0,2,0,0,,0,1,1,5,0,0,0,1,6,5.7,-12,.000
2023-01-04,202301040CHO,CHO,Q2,P.J. Washington,https://www.basketball-reference.com/boxscores/202301040CHO.html,10.45,3,9,.333,2,5,0,0,,1,0,1,0,0,0,0,1,8,3.2,-12,.400
2023-01-04,202301040CHO,CHO,Q2,Terry Rozier,https://www.basketball-reference.com/boxscores/202301040CHO.html,5.07,0,3,.000,0,2,0,0,,2,1,3,1,0,0,0,1,0,-0.1,-9,.000
2023-01-04,202301040CHO,CHO,Q2,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.35,2,3,.667,1,2,0,1,.000,0,1,1,0,0,0,0,0,5,3.6,-11,.500
2023-01-04,202301040CHO,CHO,Q2,Mason Plumlee,https://www.basketball-reference.com/boxscores/202301040CHO.html,1.73,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-8,
2023-01-04,202301040CHO,CHO,Q2,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/202301040CHO.html,7.2,1,4,.250,0,1,0,0,,0,2,2,0,0,0,1,1,2,-1.2,-7,.000
2023-01-04,202301040CHO,CHO,Q2,Cody Martin,https://www.basketball-reference.com/boxscores/202301040CHO.html,6.93,0,1,.000,0,0,0,0,,1,1,2,0,0,0,1,1,0,-1.1,-6,
2023-01-04,202301040CHO,CHO,Q2,Mark Williams,https://www.basketball-reference.com/boxscores/202301040CHO.html,10.27,0,2,.000,0,0,0,0,,1,3,4,0,0,1,1,1,0,-0.5,-7,
2023-01-04,202301040CHO,CHO,Q2,JT Thor,https://www.basketball-reference.com/boxscores/202301040CHO.html,1.55,0,0,,0,0,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-3,
2023-01-04,202301040CHO,CHO,Q3,LaMelo Ball,https://www.basketball-reference.com/boxscores/202301040CHO.html,8.85,1,5,.200,1,4,2,2,1.000,1,2,3,4,0,0,0,0,5,6.0,0,.250
2023-01-04,202301040CHO,CHO,Q3,P.J. Washington,https://www.basketball-reference.com/boxscores/202301040CHO.html,10.67,2,3,.667,0,1,0,0,,0,0,0,0,0,2,0,0,4,4.1,-1,.000
2023-01-04,202301040CHO,CHO,Q3,Terry Rozier,https://www.basketball-reference.com/boxscores/202301040CHO.html,10.67,1,5,.200,0,2,0,0,,0,0,0,0,0,0,0,1,2,-1.5,-1,.000
2023-01-04,202301040CHO,CHO,Q3,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202301040CHO.html,8.53,3,4,.750,0,1,1,1,1.000,0,3,3,0,1,1,2,1,7,5.6,-1,.000
