game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2023-11-22,202311220LAL,DAL,Q1,Luka Dončić,https://www.basketball-reference.com/boxscores/202311220LAL.html,9.57,2,7,.286,1,3,.333,1,2,.500,0,4,4,3,0,0,0,0,6,4.8,-2
2023-11-22,202311220LAL,DAL,Q1,Kyrie Irving,https://www.basketball-reference.com/boxscores/202311220LAL.html,7.27,3,4,.750,1,1,1.000,0,0,,0,2,2,0,0,0,1,0,7,5.0,+9
2023-11-22,202311220LAL,DAL,Q1,Grant Williams,https://www.basketball-reference.com/boxscores/202311220LAL.html,7.32,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,1.6,-1
2023-11-22,202311220LAL,DAL,Q1,Dereck Lively II,https://www.basketball-reference.com/boxscores/202311220LAL.html,7.32,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.0,-1
2023-11-22,202311220LAL,DAL,Q1,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202311220LAL.html,5.43,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+1
2023-11-22,202311220LAL,DAL,Q1,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202311220LAL.html,7.17,1,5,.200,1,3,.333,1,2,.500,1,0,1,1,0,0,0,0,4,1.9,+1
2023-11-22,202311220LAL,DAL,Q1,Richaun Holmes,https://www.basketball-reference.com/boxscores/202311220LAL.html,4.68,0,0,,0,0,,0,0,,1,1,2,1,0,1,0,0,0,2.4,+5
2023-11-22,202311220LAL,DAL,Q1,Josh Green,https://www.basketball-reference.com/boxscores/202311220LAL.html,6.57,2,2,1.000,1,1,1.000,0,0,,0,3,3,1,0,0,0,1,5,5.6,+3
2023-11-22,202311220LAL,DAL,Q1,Dante Exum,https://www.basketball-reference.com/boxscores/202311220LAL.html,4.68,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,0.6,+5
2023-11-22,202311220LAL,DAL,Q2,Luka Dončić,https://www.basketball-reference.com/boxscores/202311220LAL.html,8.95,3,6,.500,1,3,.333,0,0,,0,1,1,4,1,0,0,0,7,8.1,+8
2023-11-22,202311220LAL,DAL,Q2,Kyrie Irving,https://www.basketball-reference.com/boxscores/202311220LAL.html,9.52,3,5,.600,0,1,.000,0,0,,0,0,0,1,1,0,0,0,6,5.4,+13
2023-11-22,202311220LAL,DAL,Q2,Grant Williams,https://www.basketball-reference.com/boxscores/202311220LAL.html,6.72,0,3,.000,0,3,.000,0,0,,0,0,0,0,0,1,0,1,0,-1.8,+4
2023-11-22,202311220LAL,DAL,Q2,Dereck Lively II,https://www.basketball-reference.com/boxscores/202311220LAL.html,6.9,0,0,,0,0,,0,0,,4,3,7,1,0,0,1,0,0,3.4,+6
2023-11-22,202311220LAL,DAL,Q2,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202311220LAL.html,4.72,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,1,0,2,6,5.3,+3
2023-11-22,202311220LAL,DAL,Q2,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202311220LAL.html,7.28,1,2,.500,1,2,.500,0,0,,0,1,1,1,1,0,0,0,3,4.0,+9
2023-11-22,202311220LAL,DAL,Q2,Richaun Holmes,https://www.basketball-reference.com/boxscores/202311220LAL.html,5.1,0,0,,0,0,,2,2,1.000,0,4,4,0,0,0,0,1,2,2.8,+6
2023-11-22,202311220LAL,DAL,Q2,Josh Green,https://www.basketball-reference.com/boxscores/202311220LAL.html,5.28,3,5,.600,1,3,.333,0,0,,0,0,0,0,0,0,0,0,7,4.7,+8
2023-11-22,202311220LAL,DAL,Q2,Dante Exum,https://www.basketball-reference.com/boxscores/202311220LAL.html,3.05,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,+4
2023-11-22,202311220LAL,DAL,Q2,Jaden Hardy,https://www.basketball-reference.com/boxscores/202311220LAL.html,2.48,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-1
2023-11-22,202311220LAL,DAL,Q3,Luka Dončić,https://www.basketball-reference.com/boxscores/202311220LAL.html,8.23,4,6,.667,1,3,.333,2,2,1.000,0,0,0,0,0,0,0,1,11,8.0,0
2023-11-22,202311220LAL,DAL,Q3,Kyrie Irving,https://www.basketball-reference.com/boxscores/202311220LAL.html,8.68,3,8,.375,2,4,.500,0,0,,1,3,4,1,1,0,1,0,8,5.9,0
2023-11-22,202311220LAL,DAL,Q3,Grant Williams,https://www.basketball-reference.com/boxscores/202311220LAL.html,8.23,1,1,1.000,1,1,1.000,0,0,,1,2,3,1,0,0,0,0,3,4.7,0
2023-11-22,202311220LAL,DAL,Q3,Dereck Lively II,https://www.basketball-reference.com/boxscores/202311220LAL.html,4.92,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,0,0,0.6,-4
2023-11-22,202311220LAL,DAL,Q3,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202311220LAL.html,4.92,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,1,0,0,0,-0.7,-4
2023-11-22,202311220LAL,DAL,Q3,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202311220LAL.html,7.08,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,+8
2023-11-22,202311220LAL,DAL,Q3,Richaun Holmes,https://www.basketball-reference.com/boxscores/202311220LAL.html,3.78,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,2,2.3,+4
2023-11-22,202311220LAL,DAL,Q3,Josh Green,https://www.basketball-reference.com/boxscores/202311220LAL.html,7.08,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,1.3,+8
2023-11-22,202311220LAL,DAL,Q3,Dante Exum,https://www.basketball-reference.com/boxscores/202311220LAL.html,1.35,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
2023-11-22,202311220LAL,DAL,Q3,Jaden Hardy,https://www.basketball-reference.com/boxscores/202311220LAL.html,2.42,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+6
2023-11-22,202311220LAL,DAL,Q3,Dwight Powell,https://www.basketball-reference.com/boxscores/202311220LAL.html,3.3,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,+4
2023-11-22,202311220LAL,DAL,Q4,Luka Dončić,https://www.basketball-reference.com/boxscores/202311220LAL.html,12.0,1,7,.143,0,3,.000,4,4,1.000,0,7,7,1,1,0,0,1,6,4.9,-17
2023-11-22,202311220LAL,DAL,Q4,Kyrie Irving,https://www.basketball-reference.com/boxscores/202311220LAL.html,9.33,2,5,.400,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,0,7,4.3,-8
2023-11-22,202311220LAL,DAL,Q4,Grant Williams,https://www.basketball-reference.com/boxscores/202311220LAL.html,9.82,0,3,.000,0,3,.000,0,0,,0,0,0,1,0,0,0,2,0,-2.2,-10
2023-11-22,202311220LAL,DAL,Q4,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202311220LAL.html,3.6,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,-10
