game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2024-04-16,202404160NOP,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202404160NOP.html,40:54,.471,.325,.250,.500,0.0,23.5,11.6,37.8,3.6,3.7,7.6,29.6,105,101
2024-04-16,202404160NOP,LAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202404160NOP.html,40:13,.490,.375,.000,.625,15.6,23.9,19.7,0.0,1.2,5.7,12.8,26.7,101,104
2024-04-16,202404160NOP,LAL,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202404160NOP.html,36:32,.706,.679,.786,.143,0.0,0.0,0.0,30.6,1.3,2.1,6.3,19.9,135,113
2024-04-16,202404160NOP,LAL,Austin Reaves,https://www.basketball-reference.com/boxscores/202404160NOP.html,36:27,.627,.545,.455,.364,0.0,14.6,7.2,27.8,0.0,0.0,13.6,18.6,119,114
2024-04-16,202404160NOP,LAL,Rui Hachimura,https://www.basketball-reference.com/boxscores/202404160NOP.html,32:43,.945,1.000,.333,.333,0.0,3.3,1.6,5.3,1.5,0.0,0.0,9.6,178,113
2024-04-16,202404160NOP,LAL,Taurean Prince,https://www.basketball-reference.com/boxscores/202404160NOP.html,22:20,.429,.429,.857,.000,0.0,19.1,9.4,0.0,2.2,3.4,0.0,14.4,81,105
2024-04-16,202404160NOP,LAL,Gabe Vincent,https://www.basketball-reference.com/boxscores/202404160NOP.html,17:52,.699,.667,.667,.167,0.0,23.9,11.8,10.0,2.7,0.0,0.0,16.5,135,106
2024-04-16,202404160NOP,LAL,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202404160NOP.html,7:49,1.000,1.000,.000,.000,0.0,13.6,6.7,0.0,0.0,0.0,0.0,5.9,200,114
2024-04-16,202404160NOP,LAL,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202404160NOP.html,5:10,.000,.000,.667,.000,0.0,41.3,20.4,26.5,0.0,0.0,0.0,26.6,21,107
2024-04-16,202404160NOP,NOP,Zion Williamson,https://www.basketball-reference.com/boxscores/202404160NOP.html,36:27,.646,.630,.037,.333,8.8,22.9,15.9,31.9,1.3,2.7,8.8,40.1,122,109
2024-04-16,202404160NOP,NOP,Herbert Jones,https://www.basketball-reference.com/boxscores/202404160NOP.html,35:08,.714,.714,.571,.000,0.0,0.0,0.0,0.0,2.8,0.0,12.5,9.8,112,112
2024-04-16,202404160NOP,NOP,CJ McCollum,https://www.basketball-reference.com/boxscores/202404160NOP.html,29:37,.300,.300,.600,.000,3.6,7.0,5.3,26.6,0.0,0.0,11.8,24.7,75,117
2024-04-16,202404160NOP,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202404160NOP.html,24:56,.427,.375,.083,.167,0.0,16.7,8.5,21.8,0.0,0.0,18.9,27.4,81,116
2024-04-16,202404160NOP,NOP,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202404160NOP.html,20:14,.254,.143,.143,.286,15.8,36.1,26.1,5.8,0.0,0.0,0.0,16.8,85,112
2024-04-16,202404160NOP,NOP,Trey Murphy III,https://www.basketball-reference.com/boxscores/202404160NOP.html,30:41,.600,.600,.600,.000,0.0,13.6,6.9,8.9,1.6,3.2,0.0,14.0,123,110
2024-04-16,202404160NOP,NOP,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202404160NOP.html,27:42,.635,.643,.286,.286,7.7,37.7,22.9,24.0,0.0,0.0,20.2,15.3,118,111
2024-04-16,202404160NOP,NOP,Jose Alvarado,https://www.basketball-reference.com/boxscores/202404160NOP.html,25:16,.714,.714,.714,.000,4.2,4.1,4.2,37.6,0.0,0.0,12.5,13.6,143,118
2024-04-16,202404160NOP,NOP,Dyson Daniels,https://www.basketball-reference.com/boxscores/202404160NOP.html,9:59,.000,.000,1.000,.000,0.0,41.8,21.1,0.0,0.0,0.0,0.0,4.3,0,111
