game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2025-01-28,202501280PHI,LAL,Austin Reaves,https://www.basketball-reference.com/boxscores/202501280PHI.html,33.5,6,10,.600,1,3,.333,0,0,0,6,6,8,1,0,3,1,13,13.4,-4,
2025-01-28,202501280PHI,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202501280PHI.html,32.65,10,16,.625,1,4,.250,10,11,1,7,8,9,1,0,8,1,31,25.1,-11,.909
2025-01-28,202501280PHI,LAL,Rui Hachimura,https://www.basketball-reference.com/boxscores/202501280PHI.html,24.07,6,9,.667,1,3,.333,0,0,0,2,2,1,0,0,1,2,13,8.6,-8,
2025-01-28,202501280PHI,LAL,Max Christie,https://www.basketball-reference.com/boxscores/202501280PHI.html,22.48,1,6,.167,1,6,.167,0,0,0,4,4,2,0,0,1,1,3,0.4,-8,
2025-01-28,202501280PHI,LAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202501280PHI.html,9.83,2,3,.667,0,0,,0,0,2,0,2,0,1,0,1,0,4,4.1,+3,
2025-01-28,202501280PHI,LAL,Dalton Knecht,https://www.basketball-reference.com/boxscores/202501280PHI.html,22.63,8,13,.615,5,8,.625,3,3,0,5,5,0,0,0,1,1,24,18.2,-14,1.000
2025-01-28,202501280PHI,LAL,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202501280PHI.html,18.88,1,6,.167,1,6,.167,0,0,0,3,3,0,0,0,3,5,3,-4.9,-2,
2025-01-28,202501280PHI,LAL,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202501280PHI.html,18.77,1,1,1.000,0,0,,2,2,1,2,3,0,0,2,1,4,4,3.8,-19,1.000
2025-01-28,202501280PHI,LAL,Cam Reddish,https://www.basketball-reference.com/boxscores/202501280PHI.html,17.93,1,1,1.000,0,0,,3,5,0,1,1,0,1,0,0,1,5,4.8,+5,.600
2025-01-28,202501280PHI,LAL,Christian Koloko,https://www.basketball-reference.com/boxscores/202501280PHI.html,17.58,1,1,1.000,0,0,,2,2,0,2,2,4,1,0,0,2,4,7.3,-7,1.000
2025-01-28,202501280PHI,LAL,Bronny James,https://www.basketball-reference.com/boxscores/202501280PHI.html,15.43,0,5,.000,0,3,.000,0,0,0,3,3,1,0,1,3,1,0,-4.6,-8,
2025-01-28,202501280PHI,LAL,Shake Milton,https://www.basketball-reference.com/boxscores/202501280PHI.html,6.23,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-0.7,+3,
2025-01-28,202501280PHI,PHI,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202501280PHI.html,39.03,8,18,.444,0,5,.000,4,4,2,6,8,5,0,0,2,0,20,15.3,+7,1.000
2025-01-28,202501280PHI,PHI,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202501280PHI.html,35.95,15,26,.577,4,11,.364,9,9,0,3,3,2,2,0,1,4,43,32.5,+20,1.000
2025-01-28,202501280PHI,PHI,Eric Gordon,https://www.basketball-reference.com/boxscores/202501280PHI.html,30.77,4,8,.500,3,6,.500,3,3,0,3,3,2,0,1,0,1,14,12.6,+19,1.000
2025-01-28,202501280PHI,PHI,Justin Edwards,https://www.basketball-reference.com/boxscores/202501280PHI.html,29.27,3,7,.429,1,3,.333,0,0,0,4,4,3,3,0,2,4,7,6.0,-9,
2025-01-28,202501280PHI,PHI,Guerschon Yabusele,https://www.basketball-reference.com/boxscores/202501280PHI.html,27.03,6,9,.667,0,0,,2,2,2,3,5,3,4,0,2,1,14,16.1,+11,1.000
2025-01-28,202501280PHI,PHI,Adem Bona,https://www.basketball-reference.com/boxscores/202501280PHI.html,19.82,1,5,.200,0,0,,2,5,5,1,6,1,0,3,1,5,4,3.3,+2,.400
2025-01-28,202501280PHI,PHI,Ricky Council IV,https://www.basketball-reference.com/boxscores/202501280PHI.html,19.53,6,10,.600,3,6,.500,1,2,2,5,7,2,2,0,0,1,16,16.9,-1,.500
2025-01-28,202501280PHI,PHI,Kyle Lowry,https://www.basketball-reference.com/boxscores/202501280PHI.html,15.97,0,2,.000,0,1,.000,0,0,1,3,4,1,2,0,1,1,0,1.5,+12,
2025-01-28,202501280PHI,PHI,Reggie Jackson,https://www.basketball-reference.com/boxscores/202501280PHI.html,11.88,0,4,.000,0,2,.000,0,0,0,2,2,1,1,0,0,3,0,-1.7,+10,
2025-01-28,202501280PHI,PHI,Pete Nance,https://www.basketball-reference.com/boxscores/202501280PHI.html,7.23,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0,0,0.3,+4,
2025-01-28,202501280PHI,PHI,Jeff Dowtin Jr.,https://www.basketball-reference.com/boxscores/202501280PHI.html,3.5,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-1.4,-5,
