game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2022-12-02,202212020UTA,IND,Q1,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202212020UTA.html,6.75,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3.1,-10,,,
2022-12-02,202212020UTA,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202212020UTA.html,6.75,0,2,0,1,1,2,0,1,1,0,0,0,2,0,1,-2.5,-10,.000,.000,.500
2022-12-02,202212020UTA,IND,Q1,Myles Turner,https://www.basketball-reference.com/boxscores/202212020UTA.html,9.0,3,3,0,0,2,2,0,3,3,1,0,0,1,1,8,7.3,-4,1.000,,1.000
2022-12-02,202212020UTA,IND,Q1,Buddy Hield,https://www.basketball-reference.com/boxscores/202212020UTA.html,5.82,1,2,0,1,0,0,0,0,0,0,0,0,2,0,2,-1.0,-4,.500,.000,
2022-12-02,202212020UTA,IND,Q1,Jalen Smith,https://www.basketball-reference.com/boxscores/202212020UTA.html,6.75,0,1,0,0,2,2,0,0,0,0,0,1,1,0,2,1.0,-10,.000,,1.000
2022-12-02,202212020UTA,IND,Q1,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202212020UTA.html,6.18,0,2,0,0,2,2,1,0,1,0,0,0,0,0,2,1.3,-7,.000,,1.000
2022-12-02,202212020UTA,IND,Q1,T.J. McConnell,https://www.basketball-reference.com/boxscores/202212020UTA.html,5.25,2,2,0,0,0,0,0,1,1,0,0,0,0,1,4,3.3,-1,1.000,,
2022-12-02,202212020UTA,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202212020UTA.html,5.25,1,3,0,2,0,0,0,1,1,0,1,0,0,1,2,1.2,-1,.333,.000,
2022-12-02,202212020UTA,IND,Q1,Oshae Brissett,https://www.basketball-reference.com/boxscores/202212020UTA.html,5.25,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,-0.1,-1,.000,,.500
2022-12-02,202212020UTA,IND,Q1,Isaiah Jackson,https://www.basketball-reference.com/boxscores/202212020UTA.html,3.0,1,2,0,0,0,0,1,1,2,0,0,0,0,2,2,1.2,-7,.500,,
2022-12-02,202212020UTA,IND,Q2,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202212020UTA.html,9.93,1,3,1,2,2,2,2,0,2,1,0,0,0,1,5,5.0,0,.333,.500,1.000
