game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2024-11-27,202411270MIN,SAC,Q1,Keegan Murray,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.18,1,4,.250,0,0,0,0,2,0,2,0,0,0,0,1,2,0.6,-1,,
2024-11-27,202411270MIN,SAC,Q1,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.18,0,0,,0,0,1,2,0,1,1,3,0,0,2,1,1,0.6,-1,.500,
2024-11-27,202411270MIN,SAC,Q1,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202411270MIN.html,8.97,5,10,.500,0,0,0,0,2,3,5,0,0,0,3,1,10,3.9,-6,,
2024-11-27,202411270MIN,SAC,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202411270MIN.html,4.07,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,0,3,2.7,-3,,1.000
2024-11-27,202411270MIN,SAC,Q1,Keon Ellis,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.12,0,0,,0,0,0,0,0,0,0,2,1,1,0,0,0,3.1,-4,,
2024-11-27,202411270MIN,SAC,Q1,Malik Monk,https://www.basketball-reference.com/boxscores/202411270MIN.html,8.7,3,5,.600,1,2,0,0,0,1,1,2,0,0,0,1,7,6.0,+1,,.500
2024-11-27,202411270MIN,SAC,Q1,Isaac Jones,https://www.basketball-reference.com/boxscores/202411270MIN.html,7.92,4,6,.667,0,0,0,0,2,2,4,1,0,0,0,0,8,8.1,+1,,
2024-11-27,202411270MIN,SAC,Q1,Kevin Huerter,https://www.basketball-reference.com/boxscores/202411270MIN.html,5.85,0,1,.000,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,+3,,.000
2024-11-27,202411270MIN,SAC,Q2,Keegan Murray,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.75,0,1,.000,0,1,0,0,0,1,1,1,0,0,0,1,0,-0.1,+5,,.000
2024-11-27,202411270MIN,SAC,Q2,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.75,6,11,.545,1,4,1,2,0,3,3,3,1,0,0,0,14,12.3,+5,.500,.250
2024-11-27,202411270MIN,SAC,Q2,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202411270MIN.html,8.4,2,4,.500,0,1,4,5,2,1,3,3,1,0,0,1,8,10.0,+11,.800,.000
2024-11-27,202411270MIN,SAC,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.52,0,0,,0,0,0,0,1,0,1,0,0,0,1,2,0,-1.1,+14,,
2024-11-27,202411270MIN,SAC,Q2,Keon Ellis,https://www.basketball-reference.com/boxscores/202411270MIN.html,3.68,2,2,1.000,2,2,0,0,0,1,1,0,0,1,0,0,6,6.4,+11,,1.000
2024-11-27,202411270MIN,SAC,Q2,Malik Monk,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.97,3,4,.750,0,0,1,1,0,0,0,2,0,0,1,2,7,5.0,+9,1.000,
2024-11-27,202411270MIN,SAC,Q2,Isaac Jones,https://www.basketball-reference.com/boxscores/202411270MIN.html,5.48,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.8,0,,.000
2024-11-27,202411270MIN,SAC,Q2,Kevin Huerter,https://www.basketball-reference.com/boxscores/202411270MIN.html,5.85,1,4,.250,1,3,0,0,0,1,1,0,0,0,0,0,3,0.9,+12,,.333
2024-11-27,202411270MIN,SAC,Q2,Alex Len,https://www.basketball-reference.com/boxscores/202411270MIN.html,3.6,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1.7,+3,,
2024-11-27,202411270MIN,SAC,Q3,Keegan Murray,https://www.basketball-reference.com/boxscores/202411270MIN.html,8.37,2,3,.667,0,1,0,0,0,1,1,0,0,0,0,1,4,2.6,-9,,.000
2024-11-27,202411270MIN,SAC,Q3,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.47,1,7,.143,0,2,0,0,0,1,1,1,1,0,1,0,2,-1.5,-11,,.000
2024-11-27,202411270MIN,SAC,Q3,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.4,0,0,,0,0,2,2,0,1,1,1,0,0,0,3,2,1.8,-9,1.000,
2024-11-27,202411270MIN,SAC,Q3,Jae Crowder,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.95,1,2,.500,0,1,0,0,0,1,1,0,0,0,0,0,2,1.3,-13,,.000
2024-11-27,202411270MIN,SAC,Q3,Keon Ellis,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.37,0,2,.000,0,1,0,0,0,1,1,0,0,0,1,2,0,-2.9,-13,,.000
2024-11-27,202411270MIN,SAC,Q3,Malik Monk,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.27,1,3,.333,0,1,0,0,0,3,3,0,0,0,0,0,2,1.2,-12,,.000
2024-11-27,202411270MIN,SAC,Q3,Isaac Jones,https://www.basketball-reference.com/boxscores/202411270MIN.html,7.92,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-11,,
2024-11-27,202411270MIN,SAC,Q3,Kevin Huerter,https://www.basketball-reference.com/boxscores/202411270MIN.html,2.53,0,1,.000,0,1,0,0,0,1,1,0,0,0,3,0,0,-3.4,-6,,.000
2024-11-27,202411270MIN,SAC,Q3,Alex Len,https://www.basketball-reference.com/boxscores/202411270MIN.html,2.73,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-1,,
2024-11-27,202411270MIN,SAC,Q4,Keegan Murray,https://www.basketball-reference.com/boxscores/202411270MIN.html,12.0,1,3,.333,0,2,0,0,0,0,0,0,1,1,0,0,2,2.0,+16,,.000
2024-11-27,202411270MIN,SAC,Q4,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.53,3,4,.750,2,2,1,1,0,3,3,1,0,0,2,0,9,7.0,+13,1.000,1.000
2024-11-27,202411270MIN,SAC,Q4,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202411270MIN.html,10.1,3,3,1.000,1,1,0,0,1,2,3,1,0,0,0,0,7,8.1,+19,,1.000
2024-11-27,202411270MIN,SAC,Q4,Jae Crowder,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.55,1,2,.500,1,2,0,0,1,1,2,0,1,0,1,2,3,2.2,+18,,.500
2024-11-27,202411270MIN,SAC,Q4,Keon Ellis,https://www.basketball-reference.com/boxscores/202411270MIN.html,5.5,1,3,.333,0,2,0,0,0,0,0,0,0,0,0,0,2,0.3,+3,,.000
2024-11-27,202411270MIN,SAC,Q4,Malik Monk,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.73,4,4,1.000,2,2,1,2,1,3,4,5,1,0,1,1,11,14.1,+16,.500,1.000
2024-11-27,202411270MIN,SAC,Q4,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202411270MIN.html,2.27,0,2,.000,0,2,0,0,0,0,0,0,0,0,0,0,0,-1.4,0,,.000
2024-11-27,202411270MIN,SAC,Q4,Doug McDermott,https://www.basketball-reference.com/boxscores/202411270MIN.html,1.32,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.8,-5,,.000
2024-11-27,202411270MIN,MIN,Q1,Anthony Edwards,https://www.basketball-reference.com/boxscores/202411270MIN.html,8.97,5,6,.833,4,4,0,0,0,0,0,0,1,0,0,0,14,12.8,+6,,1.000
2024-11-27,202411270MIN,MIN,Q1,Rudy Gobert,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.0,1,1,1.000,0,0,2,2,1,1,2,1,0,2,0,0,4,6.8,+5,1.000,
2024-11-27,202411270MIN,MIN,Q1,Julius Randle,https://www.basketball-reference.com/boxscores/202411270MIN.html,9.92,2,5,.400,0,2,2,2,0,1,1,0,1,0,1,0,6,3.6,+2,1.000,.000
2024-11-27,202411270MIN,MIN,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.15,1,2,.500,0,1,0,0,0,0,0,2,0,0,1,1,2,1.0,+5,,.000
2024-11-27,202411270MIN,MIN,Q1,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202411270MIN.html,5.07,0,1,.000,0,1,0,0,0,0,0,2,0,0,0,2,0,-0.1,+3,,.000
2024-11-27,202411270MIN,MIN,Q1,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202411270MIN.html,5.85,0,1,.000,0,1,0,0,0,0,0,2,0,0,0,0,0,0.7,-3,,.000
2024-11-27,202411270MIN,MIN,Q1,Naz Reid,https://www.basketball-reference.com/boxscores/202411270MIN.html,5.07,0,0,,0,0,1,2,0,1,1,0,1,1,1,0,1,1.6,-3,.500,
2024-11-27,202411270MIN,MIN,Q1,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202411270MIN.html,6.93,2,2,1.000,2,2,0,0,0,1,1,2,0,1,0,0,6,7.8,-1,,1.000
2024-11-27,202411270MIN,MIN,Q1,Rob Dillingham,https://www.basketball-reference.com/boxscores/202411270MIN.html,3.03,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-4,,
2024-11-27,202411270MIN,MIN,Q2,Anthony Edwards,https://www.basketball-reference.com/boxscores/202411270MIN.html,8.4,2,6,.333,0,1,6,6,0,0,0,0,0,0,0,0,10,6.6,-11,1.000,.000
