game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-02-21,202102210TOR,PHI,Ben Simmons,https://www.basketball-reference.com/boxscores/202102210TOR.html,38.53,9,11,.818,0,0,10,14,.714,4,5,9,5,1,0,1,4,28,28.5,+9,
2021-02-21,202102210TOR,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/202102210TOR.html,37.25,6,17,.353,1,9,0,0,,1,3,4,7,1,1,0,3,13,10.5,-1,.111
2021-02-21,202102210TOR,PHI,Joel Embiid,https://www.basketball-reference.com/boxscores/202102210TOR.html,36.27,6,20,.300,1,3,12,14,.857,2,15,17,2,0,2,2,0,25,19.3,-1,.333
2021-02-21,202102210TOR,PHI,Seth Curry,https://www.basketball-reference.com/boxscores/202102210TOR.html,35.32,4,12,.333,2,7,2,4,.500,0,3,3,6,1,1,3,3,12,7.0,+1,.286
2021-02-21,202102210TOR,PHI,Danny Green,https://www.basketball-reference.com/boxscores/202102210TOR.html,23.72,3,6,.500,3,6,0,0,,0,2,2,1,5,2,2,6,9,9.3,+18,.500
2021-02-21,202102210TOR,PHI,Shake Milton,https://www.basketball-reference.com/boxscores/202102210TOR.html,28.53,3,11,.273,3,7,0,0,,1,1,2,2,0,0,1,1,9,3.5,-24,.429
2021-02-21,202102210TOR,PHI,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202102210TOR.html,15.52,0,1,.000,0,1,0,0,,1,0,1,3,0,0,1,3,0,-0.1,-23,.000
2021-02-21,202102210TOR,PHI,Isaiah Joe,https://www.basketball-reference.com/boxscores/202102210TOR.html,12.47,1,2,.500,1,2,0,0,,0,2,2,0,0,0,0,0,3,2.6,-9,.500
2021-02-21,202102210TOR,PHI,Dwight Howard,https://www.basketball-reference.com/boxscores/202102210TOR.html,10.18,1,3,.333,0,0,2,3,.667,2,3,5,0,0,1,0,1,4,4.5,-3,
2021-02-21,202102210TOR,PHI,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202102210TOR.html,2.22,0,2,.000,0,2,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2,.000
2021-02-21,202102210TOR,TOR,Pascal Siakam,https://www.basketball-reference.com/boxscores/202102210TOR.html,40.57,8,18,.444,1,3,6,6,1.000,1,6,7,8,1,0,2,4,23,19.1,-1,.333
2021-02-21,202102210TOR,TOR,Fred VanVleet,https://www.basketball-reference.com/boxscores/202102210TOR.html,37.97,7,15,.467,5,10,4,5,.800,1,4,5,9,1,1,0,3,23,23.6,-3,.500
2021-02-21,202102210TOR,TOR,OG Anunoby,https://www.basketball-reference.com/boxscores/202102210TOR.html,30.17,4,6,.667,0,1,2,3,.667,1,5,6,1,0,1,3,1,10,7.2,-13,.000
2021-02-21,202102210TOR,TOR,Norman Powell,https://www.basketball-reference.com/boxscores/202102210TOR.html,26.22,3,11,.273,1,4,4,4,1.000,0,2,2,1,0,0,6,3,11,-1.4,-26,.250
2021-02-21,202102210TOR,TOR,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/202102210TOR.html,19.57,4,4,1.000,0,0,0,0,,1,3,4,2,0,0,2,5,8,5.8,+10,
2021-02-21,202102210TOR,TOR,Aron Baynes,https://www.basketball-reference.com/boxscores/202102210TOR.html,29.5,4,9,.444,0,3,0,0,,0,5,5,0,1,0,0,5,8,3.8,+11,.000
2021-02-21,202102210TOR,TOR,Terence Davis,https://www.basketball-reference.com/boxscores/202102210TOR.html,25.72,3,8,.375,2,6,0,0,,0,4,4,3,2,0,0,0,8,8.9,+32,.333
2021-02-21,202102210TOR,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202102210TOR.html,25.33,6,8,.750,5,6,0,0,,1,4,5,1,0,3,1,3,17,16.3,+32,.833
2021-02-21,202102210TOR,TOR,Matt Thomas,https://www.basketball-reference.com/boxscores/202102210TOR.html,4.33,1,2,.500,0,1,0,0,,0,1,1,0,0,0,0,0,2,1.3,-5,.000
2021-02-21,202102210TOR,TOR,Stanley Johnson,https://www.basketball-reference.com/boxscores/202102210TOR.html,0.63,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,
