game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-04-11,202504110MIN,BRK,Drew Timme,https://www.basketball-reference.com/boxscores/202504110MIN.html,39.67,5,21,.238,1,7,.143,0,1,.000,6,4,10,2,0,0,2,4,11,1.1,-14
2025-04-11,202504110MIN,BRK,Jalen Wilson,https://www.basketball-reference.com/boxscores/202504110MIN.html,35.22,5,12,.417,4,8,.500,0,0,,2,7,9,3,0,1,0,3,14,12.7,-8
2025-04-11,202504110MIN,BRK,Reece Beekman,https://www.basketball-reference.com/boxscores/202504110MIN.html,31.98,4,7,.571,1,2,.500,2,2,1.000,1,1,2,3,3,0,0,4,11,12.2,-11
2025-04-11,202504110MIN,BRK,Trendon Watford,https://www.basketball-reference.com/boxscores/202504110MIN.html,31.95,7,15,.467,1,3,.333,0,0,,2,6,8,4,0,0,1,2,15,11.5,-12
2025-04-11,202504110MIN,BRK,Keon Johnson,https://www.basketball-reference.com/boxscores/202504110MIN.html,23.88,5,7,.714,2,4,.500,8,8,1.000,1,4,5,6,1,0,1,2,20,22.4,-7
2025-04-11,202504110MIN,BRK,Tosan Evbuomwan,https://www.basketball-reference.com/boxscores/202504110MIN.html,21.85,2,11,.182,0,5,.000,3,6,.500,2,1,3,3,3,0,1,3,7,3.5,-24
2025-04-11,202504110MIN,BRK,Dariq Whitehead,https://www.basketball-reference.com/boxscores/202504110MIN.html,21.05,2,5,.400,2,4,.500,0,0,,0,2,2,1,0,0,0,3,6,3.4,-10
2025-04-11,202504110MIN,BRK,Tyrese Martin,https://www.basketball-reference.com/boxscores/202504110MIN.html,15.77,2,8,.250,0,4,.000,0,0,,0,0,0,2,0,0,2,0,4,-1.4,-13
2025-04-11,202504110MIN,BRK,Tyson Etienne,https://www.basketball-reference.com/boxscores/202504110MIN.html,11.25,1,4,.250,1,4,.250,0,0,,1,0,1,0,0,0,2,2,3,-1.5,-20
2025-04-11,202504110MIN,BRK,Maxwell Lewis,https://www.basketball-reference.com/boxscores/202504110MIN.html,7.38,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-11
2025-04-11,202504110MIN,MIN,Rudy Gobert,https://www.basketball-reference.com/boxscores/202504110MIN.html,33.33,13,17,.765,0,0,,9,14,.643,3,8,11,1,0,1,0,3,35,31.0,+16
2025-04-11,202504110MIN,MIN,Anthony Edwards,https://www.basketball-reference.com/boxscores/202504110MIN.html,30.52,4,11,.364,1,7,.143,0,0,,0,4,4,5,1,2,0,3,9,8.8,+16
2025-04-11,202504110MIN,MIN,Julius Randle,https://www.basketball-reference.com/boxscores/202504110MIN.html,29.53,8,11,.727,5,6,.833,0,0,,1,3,4,3,2,0,3,2,21,18.4,+21
2025-04-11,202504110MIN,MIN,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202504110MIN.html,27.75,5,12,.417,0,3,.000,1,1,1.000,0,3,3,2,0,1,2,0,11,5.6,+11
2025-04-11,202504110MIN,MIN,Mike Conley,https://www.basketball-reference.com/boxscores/202504110MIN.html,13.6,1,2,.500,0,1,.000,0,0,,0,4,4,4,1,0,0,1,2,5.6,+6
2025-04-11,202504110MIN,MIN,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202504110MIN.html,26.43,3,9,.333,2,6,.333,0,0,,0,6,6,4,1,0,3,2,8,4.7,+21
2025-04-11,202504110MIN,MIN,Naz Reid,https://www.basketball-reference.com/boxscores/202504110MIN.html,26.28,3,6,.500,1,3,.333,0,0,,2,3,5,2,0,1,0,0,7,8.4,+7
2025-04-11,202504110MIN,MIN,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202504110MIN.html,21.68,4,6,.667,1,3,.333,1,2,.500,0,2,2,4,0,0,2,3,10,7.2,+6
2025-04-11,202504110MIN,MIN,Jaylen Clark,https://www.basketball-reference.com/boxscores/202504110MIN.html,17.4,0,1,.000,0,0,,7,8,.875,1,4,5,1,0,0,0,0,7,8.5,+10
2025-04-11,202504110MIN,MIN,Josh Minott,https://www.basketball-reference.com/boxscores/202504110MIN.html,3.37,1,1,1.000,1,1,1.000,4,4,1.000,0,1,1,0,0,0,0,0,7,7.0,+4
2025-04-11,202504110MIN,MIN,Rob Dillingham,https://www.basketball-reference.com/boxscores/202504110MIN.html,3.37,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-0.7,+4
2025-04-11,202504110MIN,MIN,Luka Garza,https://www.basketball-reference.com/boxscores/202504110MIN.html,3.37,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,+4
2025-04-11,202504110MIN,MIN,Terrence Shannon Jr.,https://www.basketball-reference.com/boxscores/202504110MIN.html,3.37,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+4
