game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,OT2,TOTAL
2021-06-01,202106010DEN,POR,https://www.basketball-reference.com/boxscores/202106010DEN.html,25,37,32,27,14,5,140
2021-06-01,202106010DEN,DEN,https://www.basketball-reference.com/boxscores/202106010DEN.html,38,27,27,29,14,12,147
