game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2020-12-27,202012270CLE,PHI,https://www.basketball-reference.com/boxscores/202012270CLE.html,24,26,22,22,94
2020-12-27,202012270CLE,CLE,https://www.basketball-reference.com/boxscores/202012270CLE.html,29,35,29,25,118
