game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2022-01-09,202201090LAC,ATL,Q1,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202201090LAC.html,9.75,0,0,0,0,2,2,1.000,0,2,2,1,0,0,0,0,2,3.3,-3,,
2022-01-09,202201090LAC,ATL,Q1,Kevin Huerter,https://www.basketball-reference.com/boxscores/202201090LAC.html,8.77,0,4,0,3,0,0,,0,0,0,0,0,0,1,0,0,-3.8,+1,.000,.000
2022-01-09,202201090LAC,ATL,Q1,Trae Young,https://www.basketball-reference.com/boxscores/202201090LAC.html,9.75,3,7,0,1,0,0,,1,0,1,2,0,1,0,0,6,5.1,-3,.429,.000
2022-01-09,202201090LAC,ATL,Q1,John Collins,https://www.basketball-reference.com/boxscores/202201090LAC.html,7.23,0,1,0,0,0,0,,0,4,4,0,0,0,0,1,0,0.1,+1,.000,
2022-01-09,202201090LAC,ATL,Q1,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202201090LAC.html,8.27,4,5,1,1,0,0,,0,1,1,0,1,0,1,0,9,7.4,+3,.800,1.000
2022-01-09,202201090LAC,ATL,Q1,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202201090LAC.html,3.73,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-11,.000,.000
2022-01-09,202201090LAC,ATL,Q1,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202201090LAC.html,7.02,1,3,0,1,2,2,1.000,0,1,1,0,0,0,0,1,4,2.2,-14,.333,.000
2022-01-09,202201090LAC,ATL,Q1,Delon Wright,https://www.basketball-reference.com/boxscores/202201090LAC.html,2.25,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,-5,1.000,
2022-01-09,202201090LAC,ATL,Q1,Cam Reddish,https://www.basketball-reference.com/boxscores/202201090LAC.html,3.23,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-9,,
2022-01-09,202201090LAC,ATL,Q2,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202201090LAC.html,9.12,1,1,0,0,0,0,,1,2,3,0,0,0,0,1,2,2.6,+3,1.000,
2022-01-09,202201090LAC,ATL,Q2,Kevin Huerter,https://www.basketball-reference.com/boxscores/202201090LAC.html,7.3,3,3,1,1,0,0,,0,1,1,1,0,1,1,1,7,6.4,-1,1.000,1.000
2022-01-09,202201090LAC,ATL,Q2,Trae Young,https://www.basketball-reference.com/boxscores/202201090LAC.html,7.93,2,6,1,1,0,0,,0,1,1,3,0,0,1,0,5,3.0,+1,.333,1.000
2022-01-09,202201090LAC,ATL,Q2,John Collins,https://www.basketball-reference.com/boxscores/202201090LAC.html,8.73,0,2,0,0,1,2,.500,0,0,0,0,0,0,1,0,1,-1.8,+2,.000,
2022-01-09,202201090LAC,ATL,Q2,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202201090LAC.html,7.93,2,3,2,3,0,0,,0,1,1,1,0,0,0,0,6,5.7,+1,.667,.667
2022-01-09,202201090LAC,ATL,Q2,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202201090LAC.html,8.77,2,2,1,1,0,0,,1,2,3,0,1,0,0,1,5,6.3,+4,1.000,1.000
2022-01-09,202201090LAC,ATL,Q2,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202201090LAC.html,2.88,0,0,0,0,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,-1,,
2022-01-09,202201090LAC,ATL,Q2,Delon Wright,https://www.basketball-reference.com/boxscores/202201090LAC.html,7.33,1,2,0,0,0,0,,0,0,0,2,0,0,0,0,2,2.4,+1,.500,
2022-01-09,202201090LAC,ATL,Q3,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202201090LAC.html,8.33,0,1,0,0,0,0,,0,2,2,0,0,0,1,2,0,-1.9,-5,.000,
2022-01-09,202201090LAC,ATL,Q3,Kevin Huerter,https://www.basketball-reference.com/boxscores/202201090LAC.html,8.33,1,2,0,0,0,0,,0,0,0,0,0,0,0,1,2,0.6,-5,.500,
2022-01-09,202201090LAC,ATL,Q3,Trae Young,https://www.basketball-reference.com/boxscores/202201090LAC.html,12.0,2,5,0,3,2,2,1.000,0,1,1,2,2,0,2,0,6,5.0,-7,.400,.000
2022-01-09,202201090LAC,ATL,Q3,John Collins,https://www.basketball-reference.com/boxscores/202201090LAC.html,12.0,3,5,0,0,2,3,.667,1,1,2,0,0,0,0,0,8,6.3,-7,.600,
2022-01-09,202201090LAC,ATL,Q3,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202201090LAC.html,10.15,2,6,0,2,0,0,,0,3,3,2,1,0,0,1,4,3.5,-1,.333,.000
2022-01-09,202201090LAC,ATL,Q3,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202201090LAC.html,3.67,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,,
2022-01-09,202201090LAC,ATL,Q3,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202201090LAC.html,3.67,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,.000,
2022-01-09,202201090LAC,ATL,Q3,Delon Wright,https://www.basketball-reference.com/boxscores/202201090LAC.html,1.85,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6,,
2022-01-09,202201090LAC,ATL,Q4,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202201090LAC.html,10.7,2,2,0,0,1,2,.500,2,1,3,1,0,0,2,2,5,3.6,+4,1.000,
2022-01-09,202201090LAC,ATL,Q4,Kevin Huerter,https://www.basketball-reference.com/boxscores/202201090LAC.html,10.47,0,3,0,2,2,2,1.000,0,1,1,1,1,0,0,0,2,1.9,-4,.000,.000
2022-01-09,202201090LAC,ATL,Q4,Trae Young,https://www.basketball-reference.com/boxscores/202201090LAC.html,4.73,1,3,0,1,0,0,,0,0,0,0,0,0,0,0,2,0.3,-5,.333,.000
2022-01-09,202201090LAC,ATL,Q4,John Collins,https://www.basketball-reference.com/boxscores/202201090LAC.html,6.03,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-9,.000,
2022-01-09,202201090LAC,ATL,Q4,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202201090LAC.html,4.73,0,2,0,2,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-5,.000,.000
2022-01-09,202201090LAC,ATL,Q4,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202201090LAC.html,7.27,3,5,1,3,2,2,1.000,0,1,1,0,0,0,0,1,9,6.6,+5,.600,.333
2022-01-09,202201090LAC,ATL,Q4,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202201090LAC.html,4.82,1,1,0,0,0,0,,0,1,1,1,0,0,0,1,2,2.3,-1,1.000,
2022-01-09,202201090LAC,ATL,Q4,Delon Wright,https://www.basketball-reference.com/boxscores/202201090LAC.html,6.35,0,0,0,0,0,0,,0,4,4,2,0,0,3,0,0,-0.4,+3,,
2022-01-09,202201090LAC,ATL,Q4,Jalen Johnson,https://www.basketball-reference.com/boxscores/202201090LAC.html,2.45,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6,,
2022-01-09,202201090LAC,ATL,Q4,Skylar Mays,https://www.basketball-reference.com/boxscores/202201090LAC.html,2.45,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6,,
2022-01-09,202201090LAC,LAC,Q1,Amir Coffey,https://www.basketball-reference.com/boxscores/202201090LAC.html,12.0,4,4,2,2,0,0,,0,2,2,2,0,0,0,0,10,10.8,+8,1.000,1.000
2022-01-09,202201090LAC,LAC,Q1,Nicolas Batum,https://www.basketball-reference.com/boxscores/202201090LAC.html,9.75,2,4,1,2,0,0,,0,1,1,0,0,0,1,0,5,2.3,+3,.500,.500
2022-01-09,202201090LAC,LAC,Q1,Marcus Morris,https://www.basketball-reference.com/boxscores/202201090LAC.html,3.88,1,4,1,2,0,0,,0,0,0,0,0,0,1,2,3,-1.2,-1,.250,.500
2022-01-09,202201090LAC,LAC,Q1,Ivica Zubac,https://www.basketball-reference.com/boxscores/202201090LAC.html,9.75,1,1,0,0,0,0,,1,6,7,3,0,0,0,1,2,5.9,+3,1.000,
2022-01-09,202201090LAC,LAC,Q1,Reggie Jackson,https://www.basketball-reference.com/boxscores/202201090LAC.html,6.52,0,2,0,0,0,0,,0,1,1,2,0,0,1,0,0,-0.7,-6,.000,
2022-01-09,202201090LAC,LAC,Q1,Terance Mann,https://www.basketball-reference.com/boxscores/202201090LAC.html,8.12,1,3,0,1,0,0,,0,1,1,0,0,0,0,0,2,0.6,+9,.333,.000
2022-01-09,202201090LAC,LAC,Q1,Eric Bledsoe,https://www.basketball-reference.com/boxscores/202201090LAC.html,5.48,2,2,0,0,0,0,,0,0,0,2,0,0,0,0,4,4.8,+14,1.000,
2022-01-09,202201090LAC,LAC,Q1,Serge Ibaka,https://www.basketball-reference.com/boxscores/202201090LAC.html,2.25,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,3,2.7,+5,1.000,1.000
