game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2019-12-26,201912260SAC,MIN,https://www.basketball-reference.com/boxscores/201912260SAC.html,93.5,0.394,11.4,21.5,0.221,92.9
2019-12-26,201912260SAC,SAC,https://www.basketball-reference.com/boxscores/201912260SAC.html,93.5,0.388,9.2,23.9,0.196,92.0
