game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2023-11-11,202311110ATL,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202311110ATL.html,39.35,9,12,.750,0,0,8,8,1.000,4,13,17,4,2,2,3,2,26,30.3,-5,
2023-11-11,202311110ATL,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202311110ATL.html,38.47,8,17,.471,2,7,2,2,1.000,1,2,3,4,1,0,3,3,20,12.2,+2,.286
2023-11-11,202311110ATL,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202311110ATL.html,33.72,3,13,.231,0,5,5,7,.714,1,5,6,5,2,1,1,2,11,8.9,+10,.000
2023-11-11,202311110ATL,MIA,Kyle Lowry,https://www.basketball-reference.com/boxscores/202311110ATL.html,33.43,4,8,.500,4,6,5,5,1.000,0,2,2,4,1,0,3,1,17,14.0,+10,.667
2023-11-11,202311110ATL,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202311110ATL.html,30.23,5,15,.333,1,10,0,0,,0,3,3,2,1,0,1,3,11,3.6,-1,.100
2023-11-11,202311110ATL,MIA,Dru Smith,https://www.basketball-reference.com/boxscores/202311110ATL.html,28.02,4,8,.500,1,3,0,0,,1,1,2,2,3,1,2,3,9,7.9,-1,.333
2023-11-11,202311110ATL,MIA,Josh Richardson,https://www.basketball-reference.com/boxscores/202311110ATL.html,22.75,6,7,.857,3,4,1,1,1.000,0,2,2,0,0,0,1,0,16,13.1,+15,.750
2023-11-11,202311110ATL,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202311110ATL.html,13.62,2,4,.500,1,3,2,2,1.000,0,4,4,2,0,0,1,0,7,6.6,+10,.333
2023-11-11,202311110ATL,MIA,Jamal Cain,https://www.basketball-reference.com/boxscores/202311110ATL.html,0.4,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2023-11-11,202311110ATL,ATL,Trae Young,https://www.basketball-reference.com/boxscores/202311110ATL.html,38.45,7,19,.368,3,9,10,11,.909,0,2,2,11,1,0,5,0,27,20.4,+4,.333
2023-11-11,202311110ATL,ATL,Dejounte Murray,https://www.basketball-reference.com/boxscores/202311110ATL.html,35.58,9,16,.563,5,9,0,1,.000,0,5,5,5,3,1,3,1,23,20.3,-9,.556
2023-11-11,202311110ATL,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202311110ATL.html,35.58,4,11,.364,0,4,2,2,1.000,0,5,5,2,1,1,3,4,10,3.9,-9,.000
2023-11-11,202311110ATL,ATL,Clint Capela,https://www.basketball-reference.com/boxscores/202311110ATL.html,23.93,4,6,.667,0,0,0,0,,7,5,12,0,1,2,0,3,8,13.0,+7,
2023-11-11,202311110ATL,ATL,Jalen Johnson,https://www.basketball-reference.com/boxscores/202311110ATL.html,21.7,4,8,.500,1,3,0,0,,0,4,4,2,0,0,3,2,9,3.8,-6,.333
2023-11-11,202311110ATL,ATL,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202311110ATL.html,28.78,5,13,.385,5,12,0,0,,0,3,3,1,0,0,2,4,15,5.9,-3,.417
2023-11-11,202311110ATL,ATL,Saddiq Bey,https://www.basketball-reference.com/boxscores/202311110ATL.html,24.42,3,9,.333,2,7,0,0,,3,5,8,0,0,0,4,0,8,2.5,-10,.286
2023-11-11,202311110ATL,ATL,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202311110ATL.html,24.07,0,3,.000,0,0,2,2,1.000,4,3,7,2,0,2,0,2,2,5.6,-15,
2023-11-11,202311110ATL,ATL,Wesley Matthews,https://www.basketball-reference.com/boxscores/202311110ATL.html,7.48,2,2,1.000,2,2,1,2,.500,1,1,2,0,0,0,1,3,7,4.8,+1,1.000
