game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-10-29,202210290SAC,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202210290SAC.html,37.72,9,16,.563,0,0,5,6,.833,2,4,6,4,0,2,1,6,23,18.4,+6,
2022-10-29,202210290SAC,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202210290SAC.html,37.12,4,11,.364,0,1,5,7,.714,1,6,7,6,2,0,2,0,13,12.8,-1,.000
2022-10-29,202210290SAC,MIA,Kyle Lowry,https://www.basketball-reference.com/boxscores/202210290SAC.html,36.77,3,8,.375,1,4,8,8,1.000,1,4,5,5,2,1,2,4,15,15.1,-1,.250
2022-10-29,202210290SAC,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202210290SAC.html,34.87,13,22,.591,5,8,3,4,.750,1,2,3,0,0,0,3,1,34,21.3,+11,.625
2022-10-29,202210290SAC,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202210290SAC.html,25.93,3,9,.333,1,2,2,2,1.000,1,3,4,1,2,0,0,3,9,7.0,-4,.500
2022-10-29,202210290SAC,MIA,Max Strus,https://www.basketball-reference.com/boxscores/202210290SAC.html,34.45,4,15,.267,3,11,0,0,,2,3,5,1,1,0,0,4,11,4.5,-11,.273
2022-10-29,202210290SAC,MIA,Gabe Vincent,https://www.basketball-reference.com/boxscores/202210290SAC.html,19.73,1,4,.250,1,2,0,0,,0,1,1,1,0,0,0,4,3,0.0,-14,.500
2022-10-29,202210290SAC,MIA,Udonis Haslem,https://www.basketball-reference.com/boxscores/202210290SAC.html,7.95,1,2,.500,0,0,1,2,.500,0,1,1,0,0,0,0,1,3,1.5,-3,
2022-10-29,202210290SAC,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202210290SAC.html,4.63,0,2,.000,0,0,2,2,1.000,1,1,2,0,0,0,0,2,2,0.8,-8,
2022-10-29,202210290SAC,MIA,Nikola Jović,https://www.basketball-reference.com/boxscores/202210290SAC.html,0.83,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5,
2022-10-29,202210290SAC,SAC,Kevin Huerter,https://www.basketball-reference.com/boxscores/202210290SAC.html,38.18,8,11,.727,7,8,4,6,.667,0,3,3,7,0,0,0,2,27,26.7,+5,.875
2022-10-29,202210290SAC,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202210290SAC.html,36.25,6,17,.353,0,2,5,5,1.000,2,11,13,5,0,2,3,4,17,12.5,+4,.000
2022-10-29,202210290SAC,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202210290SAC.html,35.8,8,13,.615,3,7,3,4,.750,0,1,1,3,0,2,5,4,22,12.9,+2,.429
2022-10-29,202210290SAC,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/202210290SAC.html,33.67,3,7,.429,1,4,4,4,1.000,1,3,4,6,0,0,2,5,11,9.1,+12,.250
2022-10-29,202210290SAC,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202210290SAC.html,22.73,8,9,.889,0,0,2,2,1.000,2,5,7,3,0,1,2,6,18,16.2,+6,
2022-10-29,202210290SAC,SAC,Richaun Holmes,https://www.basketball-reference.com/boxscores/202210290SAC.html,21.18,2,4,.500,0,0,1,2,.500,0,4,4,0,0,0,1,2,5,2.0,+1,
2022-10-29,202210290SAC,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202210290SAC.html,18.37,4,7,.571,2,4,0,2,.000,1,4,5,0,1,1,1,1,10,8.1,+3,.500
2022-10-29,202210290SAC,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202210290SAC.html,13.52,2,5,.400,1,4,1,1,1.000,0,2,2,2,0,0,2,2,6,2.5,0,.250
2022-10-29,202210290SAC,SAC,Davion Mitchell,https://www.basketball-reference.com/boxscores/202210290SAC.html,11.78,1,2,.500,0,1,0,1,.000,0,3,3,1,0,0,4,2,2,-2.6,+2,.000
2022-10-29,202210290SAC,SAC,Terence Davis,https://www.basketball-reference.com/boxscores/202210290SAC.html,5.32,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4,.000
2022-10-29,202210290SAC,SAC,Alex Len,https://www.basketball-reference.com/boxscores/202210290SAC.html,3.15,0,0,,0,0,1,2,.500,0,1,1,0,0,0,0,1,1,0.5,-1,
2022-10-29,202210290SAC,SAC,KZ Okpala,https://www.basketball-reference.com/boxscores/202210290SAC.html,0.05,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
