game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2023-01-24,202301240NYK,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202301240NYK.html,9.5,3,5,.600,0,0,0,0,0,3,3,0,0,0,0,0,6,4.6,-4,,
2023-01-24,202301240NYK,CLE,Q1,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202301240NYK.html,7.23,3,5,.600,1,3,0,0,0,1,1,1,1,0,0,1,7,6.3,-2,.333,
2023-01-24,202301240NYK,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202301240NYK.html,9.63,1,4,.250,0,1,0,0,0,2,2,0,0,0,1,1,2,-1.2,-5,.000,
2023-01-24,202301240NYK,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202301240NYK.html,8.43,2,4,.500,2,3,0,0,0,0,0,1,1,0,0,0,6,5.7,-3,.667,
2023-01-24,202301240NYK,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202301240NYK.html,8.53,0,0,,0,0,0,0,0,0,0,2,0,0,0,1,0,1.0,-4,,
2023-01-24,202301240NYK,CLE,Q1,Caris LeVert,https://www.basketball-reference.com/boxscores/202301240NYK.html,4.87,1,2,.500,1,1,0,0,0,1,1,1,0,0,0,0,3,3.0,-5,1.000,
2023-01-24,202301240NYK,CLE,Q1,Ricky Rubio,https://www.basketball-reference.com/boxscores/202301240NYK.html,3.57,1,4,.250,1,3,0,0,0,0,0,0,0,0,0,1,3,0.2,-4,.333,
2023-01-24,202301240NYK,CLE,Q1,Kevin Love,https://www.basketball-reference.com/boxscores/202301240NYK.html,4.87,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,-5,,
2023-01-24,202301240NYK,CLE,Q1,Lamar Stevens,https://www.basketball-reference.com/boxscores/202301240NYK.html,3.37,0,1,.000,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.4,-3,,
2023-01-24,202301240NYK,CLE,Q2,Jarrett Allen,https://www.basketball-reference.com/boxscores/202301240NYK.html,9.18,5,5,1.000,0,0,0,0,0,2,2,0,0,1,1,0,10,8.8,+8,,
2023-01-24,202301240NYK,CLE,Q2,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202301240NYK.html,9.12,0,4,.000,0,3,0,0,0,3,3,5,1,0,0,1,0,2.2,+8,.000,
2023-01-24,202301240NYK,CLE,Q2,Evan Mobley,https://www.basketball-reference.com/boxscores/202301240NYK.html,8.45,0,0,,0,0,0,0,0,3,3,1,0,1,1,2,0,0.5,+2,,
2023-01-24,202301240NYK,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202301240NYK.html,7.33,1,3,.333,0,1,4,4,0,0,0,1,1,0,0,0,6,6.0,+10,.000,1.000
2023-01-24,202301240NYK,CLE,Q2,Isaac Okoro,https://www.basketball-reference.com/boxscores/202301240NYK.html,7.03,1,1,1.000,0,0,0,0,1,1,2,0,0,0,1,1,2,1.3,+5,,
2023-01-24,202301240NYK,CLE,Q2,Caris LeVert,https://www.basketball-reference.com/boxscores/202301240NYK.html,5.93,2,2,1.000,1,1,1,3,0,0,0,1,0,0,1,0,6,4.3,+2,1.000,.333
2023-01-24,202301240NYK,CLE,Q2,Ricky Rubio,https://www.basketball-reference.com/boxscores/202301240NYK.html,2.82,0,0,,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.7,-3,,
2023-01-24,202301240NYK,CLE,Q2,Lamar Stevens,https://www.basketball-reference.com/boxscores/202301240NYK.html,2.88,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-3,,
2023-01-24,202301240NYK,CLE,Q2,Dean Wade,https://www.basketball-reference.com/boxscores/202301240NYK.html,4.43,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8,-1,,
