game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-11-29,202411290MIA,TOR,Q1,RJ Barrett,https://www.basketball-reference.com/boxscores/202411290MIA.html,9.12,2,3,.667,0,0,0,0,0,1,1,2,0,0,2,0,4,2.4,-2,,
2024-11-29,202411290MIA,TOR,Q1,Scottie Barnes,https://www.basketball-reference.com/boxscores/202411290MIA.html,9.23,3,5,.600,2,3,0,0,1,4,5,2,0,0,2,1,8,6.6,+7,.667,
2024-11-29,202411290MIA,TOR,Q1,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202411290MIA.html,7.8,2,2,1.000,0,0,0,0,0,1,1,0,0,0,0,1,4,3.3,0,,
2024-11-29,202411290MIA,TOR,Q1,Ochai Agbaji,https://www.basketball-reference.com/boxscores/202411290MIA.html,7.8,0,0,,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0,0,,
2024-11-29,202411290MIA,TOR,Q1,Ja'Kobe Walter,https://www.basketball-reference.com/boxscores/202411290MIA.html,6.35,1,2,.500,0,1,0,0,0,1,1,1,0,0,0,0,2,2.0,+4,.000,
2024-11-29,202411290MIA,TOR,Q1,Davion Mitchell,https://www.basketball-reference.com/boxscores/202411290MIA.html,5.65,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.3,-3,,
2024-11-29,202411290MIA,TOR,Q1,Jamison Battle,https://www.basketball-reference.com/boxscores/202411290MIA.html,4.2,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,+1,.000,
2024-11-29,202411290MIA,TOR,Q1,Jonathan Mogbo,https://www.basketball-reference.com/boxscores/202411290MIA.html,4.2,1,3,.333,1,2,0,0,2,0,2,0,0,0,0,0,3,2.7,+1,.500,
2024-11-29,202411290MIA,TOR,Q1,Chris Boucher,https://www.basketball-reference.com/boxscores/202411290MIA.html,5.65,0,3,.000,0,1,0,0,1,4,5,0,0,0,2,1,0,-2.6,-3,.000,
2024-11-29,202411290MIA,TOR,Q2,RJ Barrett,https://www.basketball-reference.com/boxscores/202411290MIA.html,8.73,4,5,.800,1,2,0,0,0,0,0,1,0,0,1,0,9,6.8,-1,.500,
2024-11-29,202411290MIA,TOR,Q2,Scottie Barnes,https://www.basketball-reference.com/boxscores/202411290MIA.html,9.38,2,3,.667,1,2,2,2,0,1,1,2,1,0,0,0,7,8.4,+4,.500,1.000
2024-11-29,202411290MIA,TOR,Q2,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202411290MIA.html,8.72,4,4,1.000,0,0,2,3,1,1,2,1,0,1,2,1,10,8.4,-1,,.667
2024-11-29,202411290MIA,TOR,Q2,Ochai Agbaji,https://www.basketball-reference.com/boxscores/202411290MIA.html,6.9,1,2,.500,1,1,0,0,0,1,1,2,0,0,0,0,3,3.7,+3,1.000,
2024-11-29,202411290MIA,TOR,Q2,Ja'Kobe Walter,https://www.basketball-reference.com/boxscores/202411290MIA.html,8.08,2,3,.667,0,1,0,0,0,1,1,1,0,1,0,0,4,4.4,-5,.000,
2024-11-29,202411290MIA,TOR,Q2,Jamison Battle,https://www.basketball-reference.com/boxscores/202411290MIA.html,5.88,1,1,1.000,1,1,2,2,0,1,1,1,1,0,0,1,5,6.3,+1,1.000,1.000
2024-11-29,202411290MIA,TOR,Q2,Jonathan Mogbo,https://www.basketball-reference.com/boxscores/202411290MIA.html,3.28,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,+3,,
2024-11-29,202411290MIA,TOR,Q2,Chris Boucher,https://www.basketball-reference.com/boxscores/202411290MIA.html,1.58,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3,+1,,
2024-11-29,202411290MIA,TOR,Q2,Jamal Shead,https://www.basketball-reference.com/boxscores/202411290MIA.html,7.43,0,0,,0,0,0,0,0,0,0,3,0,0,0,1,0,1.7,+5,,
2024-11-29,202411290MIA,TOR,Q3,RJ Barrett,https://www.basketball-reference.com/boxscores/202411290MIA.html,8.97,2,6,.333,0,1,2,2,0,2,2,1,0,0,2,2,6,1.1,-8,.000,1.000
2024-11-29,202411290MIA,TOR,Q3,Scottie Barnes,https://www.basketball-reference.com/boxscores/202411290MIA.html,9.65,2,3,.667,0,1,1,2,0,1,1,1,0,0,2,0,5,2.3,-12,.000,.500
2024-11-29,202411290MIA,TOR,Q3,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202411290MIA.html,8.38,1,2,.500,0,0,2,2,1,2,3,0,0,0,0,2,4,3.5,-6,,1.000
2024-11-29,202411290MIA,TOR,Q3,Ochai Agbaji,https://www.basketball-reference.com/boxscores/202411290MIA.html,8.38,1,3,.333,1,2,0,0,1,0,1,0,0,0,0,1,3,1.6,-6,.500,
