game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-04-21,202404210LAC,DAL,https://www.basketball-reference.com/boxscores/202404210LAC.html,22,8,34,33,97
2024-04-21,202404210LAC,LAC,https://www.basketball-reference.com/boxscores/202404210LAC.html,34,22,31,22,109
