game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-02-12,202502120WAS,IND,https://www.basketball-reference.com/boxscores/202502120WAS.html,25,22,37,36,14,134
2025-02-12,202502120WAS,WAS,https://www.basketball-reference.com/boxscores/202502120WAS.html,27,33,37,23,10,130
