game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-04-16,202304160DEN,MIN,https://www.basketball-reference.com/boxscores/202304160DEN.html,94.2,0.438,12.0,10.4,0.111,84.9
2023-04-16,202304160DEN,DEN,https://www.basketball-reference.com/boxscores/202304160DEN.html,94.2,0.544,10.1,25.0,0.122,115.7
