game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2023-02-11,202302110CHO,DEN,Nikola Jokić,https://www.basketball-reference.com/boxscores/202302110CHO.html,34.05,11,22,.500,0,0,8,9,.889,7,9,16,10,0,2,4,1,30,30.2,+22,
2023-02-11,202302110CHO,DEN,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202302110CHO.html,32.17,6,14,.429,2,7,0,0,,1,5,6,2,1,0,0,2,14,10.4,+14,.286
2023-02-11,202302110CHO,DEN,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202302110CHO.html,31.78,6,14,.429,0,4,3,3,1.000,1,1,2,5,1,2,3,1,15,11.1,+11,.000
2023-02-11,202302110CHO,DEN,Bruce Brown,https://www.basketball-reference.com/boxscores/202302110CHO.html,31.52,6,9,.667,2,4,0,0,,0,2,2,5,1,0,2,1,14,12.8,+17,.500
2023-02-11,202302110CHO,DEN,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202302110CHO.html,23.63,5,9,.556,1,3,1,1,1.000,1,4,5,2,0,0,0,2,12,10.2,+12,.333
2023-02-11,202302110CHO,DEN,Christian Braun,https://www.basketball-reference.com/boxscores/202302110CHO.html,26.55,5,8,.625,0,1,1,2,.500,2,5,7,0,4,0,1,2,11,12.1,-1,.000
2023-02-11,202302110CHO,DEN,Jeff Green,https://www.basketball-reference.com/boxscores/202302110CHO.html,23.22,5,9,.556,0,3,0,0,,0,4,4,2,0,0,0,4,10,6.7,+2,.000
2023-02-11,202302110CHO,DEN,Ish Smith,https://www.basketball-reference.com/boxscores/202302110CHO.html,20.83,1,7,.143,0,0,0,0,,1,4,5,8,0,0,1,2,2,3.2,+1,
2023-02-11,202302110CHO,DEN,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202302110CHO.html,11.93,4,4,1.000,0,0,1,2,.500,1,3,4,1,0,1,3,5,9,5.4,-6,
2023-02-11,202302110CHO,DEN,Thomas Bryant,https://www.basketball-reference.com/boxscores/202302110CHO.html,2.02,0,1,.000,0,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,
2023-02-11,202302110CHO,DEN,Peyton Watson,https://www.basketball-reference.com/boxscores/202302110CHO.html,1.15,1,1,1.000,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,0,
2023-02-11,202302110CHO,DEN,Jack White,https://www.basketball-reference.com/boxscores/202302110CHO.html,1.15,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,.000
2023-02-11,202302110CHO,CHO,Gordon Hayward,https://www.basketball-reference.com/boxscores/202302110CHO.html,36.05,9,18,.500,1,4,2,2,1.000,0,2,2,3,2,0,2,0,21,14.7,0,.250
2023-02-11,202302110CHO,CHO,LaMelo Ball,https://www.basketball-reference.com/boxscores/202302110CHO.html,35.28,6,16,.375,3,10,3,5,.600,1,8,9,12,2,0,4,3,18,16.7,-5,.300
2023-02-11,202302110CHO,CHO,P.J. Washington,https://www.basketball-reference.com/boxscores/202302110CHO.html,33.18,8,14,.571,1,5,5,8,.625,1,3,4,1,0,2,1,1,22,16.5,-6,.200
2023-02-11,202302110CHO,CHO,Terry Rozier,https://www.basketball-reference.com/boxscores/202302110CHO.html,31.33,4,14,.286,1,7,3,4,.750,0,2,2,4,3,0,1,3,12,7.6,-22,.143
2023-02-11,202302110CHO,CHO,Mark Williams,https://www.basketball-reference.com/boxscores/202302110CHO.html,21.45,3,5,.600,0,0,0,2,.000,0,5,5,0,1,2,0,4,6,5.2,-2,
2023-02-11,202302110CHO,CHO,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/202302110CHO.html,27.25,6,10,.600,2,5,1,2,.500,0,4,4,3,1,2,1,2,15,13.9,-3,.400
2023-02-11,202302110CHO,CHO,Nick Richards,https://www.basketball-reference.com/boxscores/202302110CHO.html,27.07,3,5,.600,0,0,3,4,.750,3,5,8,1,0,2,2,3,9,8.8,-13,
2023-02-11,202302110CHO,CHO,JT Thor,https://www.basketball-reference.com/boxscores/202302110CHO.html,16.43,0,1,.000,0,0,0,2,.000,0,2,2,0,1,0,0,0,0,0.1,-5,
2023-02-11,202302110CHO,CHO,Bryce McGowens,https://www.basketball-reference.com/boxscores/202302110CHO.html,11.95,1,2,.500,0,1,0,0,,0,1,1,1,1,0,3,2,2,-0.8,-14,.000
