game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2024-02-08,202402080POR,DET,https://www.basketball-reference.com/boxscores/202402080POR.html,25,31,28,36,8,128
2024-02-08,202402080POR,POR,https://www.basketball-reference.com/boxscores/202402080POR.html,30,41,26,23,2,122
