game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-04-09,202404090MEM,SAS,Tre Jones,https://www.basketball-reference.com/boxscores/202404090MEM.html,32.0,4,10,.400,0,4,.000,0,0,2,5,7,4,1,0,0,0,8,9.3,+20,
2024-04-09,202404090MEM,SAS,Victor Wembanyama,https://www.basketball-reference.com/boxscores/202404090MEM.html,30.55,9,19,.474,0,5,.000,0,0,1,6,7,6,0,7,1,1,18,18.5,+15,
2024-04-09,202404090MEM,SAS,Julian Champagnie,https://www.basketball-reference.com/boxscores/202404090MEM.html,29.65,6,12,.500,3,8,.375,2,2,1,2,3,1,2,0,3,1,17,11.6,+2,1.000
2024-04-09,202404090MEM,SAS,Malaki Branham,https://www.basketball-reference.com/boxscores/202404090MEM.html,28.32,4,13,.308,2,8,.250,0,0,0,4,4,2,1,0,1,1,10,4.7,-1,
2024-04-09,202404090MEM,SAS,Sandro Mamukelashvili,https://www.basketball-reference.com/boxscores/202404090MEM.html,26.43,4,6,.667,1,3,.333,2,2,4,12,16,4,0,1,2,1,11,15.9,+11,1.000
2024-04-09,202404090MEM,SAS,Blake Wesley,https://www.basketball-reference.com/boxscores/202404090MEM.html,22.5,5,7,.714,2,3,.667,1,1,0,2,2,3,0,0,5,2,13,7.0,+13,1.000
2024-04-09,202404090MEM,SAS,Sidy Cissoko,https://www.basketball-reference.com/boxscores/202404090MEM.html,21.38,4,6,.667,0,1,.000,2,2,2,1,3,2,1,1,0,2,10,11.4,+6,1.000
2024-04-09,202404090MEM,SAS,Devonte' Graham,https://www.basketball-reference.com/boxscores/202404090MEM.html,21.17,1,6,.167,1,6,.167,0,0,0,0,0,4,0,1,2,2,3,-0.1,+14,
2024-04-09,202404090MEM,SAS,Zach Collins,https://www.basketball-reference.com/boxscores/202404090MEM.html,17.67,2,5,.400,0,1,.000,1,1,0,7,7,3,0,1,1,0,5,6.2,+1,1.000
2024-04-09,202404090MEM,SAS,RaiQuan Gray,https://www.basketball-reference.com/boxscores/202404090MEM.html,3.9,0,0,,0,0,,0,0,0,2,2,0,0,0,1,0,0,-0.4,-4,
2024-04-09,202404090MEM,SAS,Jamaree Bouyea,https://www.basketball-reference.com/boxscores/202404090MEM.html,3.22,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,0,2,4,2.6,-1,
2024-04-09,202404090MEM,SAS,David Duke Jr.,https://www.basketball-reference.com/boxscores/202404090MEM.html,3.22,1,1,1.000,1,1,1.000,0,0,0,0,0,1,0,0,0,0,3,3.4,-1,
2024-04-09,202404090MEM,MEM,Jordan Goodwin,https://www.basketball-reference.com/boxscores/202404090MEM.html,36.15,5,15,.333,0,2,.000,0,0,8,11,19,5,0,0,1,1,10,12.5,-7,
2024-04-09,202404090MEM,MEM,Scotty Pippen Jr.,https://www.basketball-reference.com/boxscores/202404090MEM.html,31.5,4,15,.267,0,5,.000,6,7,2,5,7,5,4,1,3,2,14,12.0,-3,.857
2024-04-09,202404090MEM,MEM,Trey Jemison,https://www.basketball-reference.com/boxscores/202404090MEM.html,30.17,6,14,.429,0,0,,2,2,5,4,9,2,1,1,1,3,14,12.2,-4,1.000
2024-04-09,202404090MEM,MEM,GG Jackson II,https://www.basketball-reference.com/boxscores/202404090MEM.html,27.6,4,17,.235,2,8,.250,1,2,1,3,4,2,0,1,0,1,11,3.6,-14,.500
2024-04-09,202404090MEM,MEM,Brandon Clarke,https://www.basketball-reference.com/boxscores/202404090MEM.html,27.0,7,12,.583,0,1,.000,0,0,0,1,1,0,1,1,0,1,14,10.0,-13,
2024-04-09,202404090MEM,MEM,Timmy Allen,https://www.basketball-reference.com/boxscores/202404090MEM.html,31.45,3,9,.333,0,3,.000,0,0,1,3,4,2,2,0,0,4,6,4.3,-11,
2024-04-09,202404090MEM,MEM,Zavier Simpson,https://www.basketball-reference.com/boxscores/202404090MEM.html,30.62,5,15,.333,2,6,.333,0,0,0,3,3,5,1,0,2,0,12,6.9,-10,
2024-04-09,202404090MEM,MEM,Jack White,https://www.basketball-reference.com/boxscores/202404090MEM.html,25.52,2,7,.286,2,5,.400,0,0,0,2,2,0,1,1,0,1,6,3.8,-13,
