game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-06-19,202506190IND,OKC,https://www.basketball-reference.com/boxscores/202506190IND.html,25,17,18,31,91
2025-06-19,202506190IND,IND,https://www.basketball-reference.com/boxscores/202506190IND.html,28,36,26,18,108
