game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-01-03,202201030PHI,HOU,https://www.basketball-reference.com/boxscores/202201030PHI.html,102.4,0.5,9.6,20.8,0.27,110.4
2022-01-03,202201030PHI,PHI,https://www.basketball-reference.com/boxscores/202201030PHI.html,102.4,0.609,11.9,27.9,0.167,129.9
