game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2022-10-29,202210290SAC,MIA,Q1,Bam Adebayo,https://www.basketball-reference.com/boxscores/202210290SAC.html,5.6,3,3,1.000,0,0,0,0,0,1,1,0,0,0,1,2,6,3.6,-4,,
2022-10-29,202210290SAC,MIA,Q1,Jimmy Butler,https://www.basketball-reference.com/boxscores/202210290SAC.html,11.97,0,4,.000,0,0,3,4,1,2,3,3,0,0,0,0,3,3.2,-9,.750,
2022-10-29,202210290SAC,MIA,Q1,Kyle Lowry,https://www.basketball-reference.com/boxscores/202210290SAC.html,8.93,0,1,.000,0,1,0,0,0,0,0,1,0,1,1,1,0,-0.7,-7,,.000
2022-10-29,202210290SAC,MIA,Q1,Tyler Herro,https://www.basketball-reference.com/boxscores/202210290SAC.html,7.1,0,2,.000,0,0,1,2,0,0,0,0,0,0,0,0,1,-0.8,-8,.500,
2022-10-29,202210290SAC,MIA,Q1,Caleb Martin,https://www.basketball-reference.com/boxscores/202210290SAC.html,6.12,1,4,.250,0,0,0,0,1,1,2,0,0,0,0,1,2,0.2,-5,,
2022-10-29,202210290SAC,MIA,Q1,Max Strus,https://www.basketball-reference.com/boxscores/202210290SAC.html,5.92,1,2,.500,1,2,0,0,0,0,0,0,1,0,0,0,3,3.0,-4,,.500
2022-10-29,202210290SAC,MIA,Q1,Gabe Vincent,https://www.basketball-reference.com/boxscores/202210290SAC.html,4.9,1,2,.500,1,1,0,0,0,0,0,0,0,0,0,1,3,1.6,-1,,1.000
2022-10-29,202210290SAC,MIA,Q1,Udonis Haslem,https://www.basketball-reference.com/boxscores/202210290SAC.html,5.57,1,2,.500,0,0,1,2,0,1,1,0,0,0,0,0,3,1.9,0,.500,
2022-10-29,202210290SAC,MIA,Q1,Duncan Robinson,https://www.basketball-reference.com/boxscores/202210290SAC.html,3.07,0,1,.000,0,0,2,2,1,0,1,0,0,0,0,2,2,1.2,-2,1.000,
2022-10-29,202210290SAC,MIA,Q1,Nikola Jović,https://www.basketball-reference.com/boxscores/202210290SAC.html,0.83,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-5,,
2022-10-29,202210290SAC,MIA,Q2,Bam Adebayo,https://www.basketball-reference.com/boxscores/202210290SAC.html,11.73,2,6,.333,0,0,2,2,1,2,3,2,0,0,0,0,6,5.3,-11,1.000,
2022-10-29,202210290SAC,MIA,Q2,Jimmy Butler,https://www.basketball-reference.com/boxscores/202210290SAC.html,5.42,2,2,1.000,0,0,0,0,0,1,1,0,0,0,1,0,4,2.7,-12,,
2022-10-29,202210290SAC,MIA,Q2,Kyle Lowry,https://www.basketball-reference.com/boxscores/202210290SAC.html,7.0,0,0,,0,0,2,2,0,0,0,0,0,0,1,1,2,0.6,-14,1.000,
2022-10-29,202210290SAC,MIA,Q2,Tyler Herro,https://www.basketball-reference.com/boxscores/202210290SAC.html,7.52,4,6,.667,3,3,0,0,0,0,0,0,0,0,1,0,11,7.4,+4,,1.000
2022-10-29,202210290SAC,MIA,Q2,Caleb Martin,https://www.basketball-reference.com/boxscores/202210290SAC.html,6.85,0,1,.000,0,0,0,0,0,1,1,0,1,0,0,1,0,0.2,-3,,
2022-10-29,202210290SAC,MIA,Q2,Max Strus,https://www.basketball-reference.com/boxscores/202210290SAC.html,11.73,1,6,.167,1,4,0,0,1,1,2,0,0,0,0,0,3,0.2,-11,,.250
2022-10-29,202210290SAC,MIA,Q2,Gabe Vincent,https://www.basketball-reference.com/boxscores/202210290SAC.html,7.92,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3,-10,,
2022-10-29,202210290SAC,MIA,Q2,Udonis Haslem,https://www.basketball-reference.com/boxscores/202210290SAC.html,0.27,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2022-10-29,202210290SAC,MIA,Q2,Duncan Robinson,https://www.basketball-reference.com/boxscores/202210290SAC.html,1.57,0,1,.000,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4,-6,,
2022-10-29,202210290SAC,MIA,Q3,Bam Adebayo,https://www.basketball-reference.com/boxscores/202210290SAC.html,9.88,2,3,.667,0,0,0,0,1,0,1,1,0,1,0,0,4,4.8,+15,,
2022-10-29,202210290SAC,MIA,Q3,Jimmy Butler,https://www.basketball-reference.com/boxscores/202210290SAC.html,10.9,1,4,.250,0,1,1,2,0,2,2,3,2,0,1,0,3,3.9,+14,.500,.000
2022-10-29,202210290SAC,MIA,Q3,Kyle Lowry,https://www.basketball-reference.com/boxscores/202210290SAC.html,12.0,3,6,.500,1,2,4,4,0,3,3,1,2,0,0,1,11,11.2,+14,1.000,.500
2022-10-29,202210290SAC,MIA,Q3,Tyler Herro,https://www.basketball-reference.com/boxscores/202210290SAC.html,8.25,3,4,.750,0,1,1,1,0,1,1,0,0,0,0,0,7,5.7,+13,1.000,.000
2022-10-29,202210290SAC,MIA,Q3,Caleb Martin,https://www.basketball-reference.com/boxscores/202210290SAC.html,8.3,1,3,.333,1,2,2,2,0,1,1,1,0,0,0,0,5,4.3,+12,1.000,.500
2022-10-29,202210290SAC,MIA,Q3,Max Strus,https://www.basketball-reference.com/boxscores/202210290SAC.html,4.8,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,1,3,2.3,+2,,1.000
2022-10-29,202210290SAC,MIA,Q3,Gabe Vincent,https://www.basketball-reference.com/boxscores/202210290SAC.html,3.75,0,2,.000,0,1,0,0,0,1,1,0,0,0,0,1,0,-1.5,+1,,.000
2022-10-29,202210290SAC,MIA,Q3,Udonis Haslem,https://www.basketball-reference.com/boxscores/202210290SAC.html,2.12,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-1,,
2022-10-29,202210290SAC,MIA,Q4,Bam Adebayo,https://www.basketball-reference.com/boxscores/202210290SAC.html,10.5,2,4,.500,0,0,3,4,0,1,1,1,0,1,0,4,7,4.7,+6,.750,
2022-10-29,202210290SAC,MIA,Q4,Jimmy Butler,https://www.basketball-reference.com/boxscores/202210290SAC.html,8.83,1,1,1.000,0,0,1,1,0,1,1,0,0,0,0,0,3,3.0,+6,1.000,
2022-10-29,202210290SAC,MIA,Q4,Kyle Lowry,https://www.basketball-reference.com/boxscores/202210290SAC.html,8.83,0,1,.000,0,1,2,2,1,1,2,3,0,0,0,1,2,4.0,+6,1.000,.000
2022-10-29,202210290SAC,MIA,Q4,Tyler Herro,https://www.basketball-reference.com/boxscores/202210290SAC.html,12.0,6,10,.600,2,4,1,1,1,1,2,0,0,0,2,1,15,9.0,+2,1.000,.500
2022-10-29,202210290SAC,MIA,Q4,Caleb Martin,https://www.basketball-reference.com/boxscores/202210290SAC.html,4.67,1,1,1.000,0,0,0,0,0,0,0,0,1,0,0,1,2,2.3,-8,,
2022-10-29,202210290SAC,MIA,Q4,Max Strus,https://www.basketball-reference.com/boxscores/202210290SAC.html,12.0,1,6,.167,0,4,0,0,1,2,3,1,0,0,0,3,2,-1.0,+2,,.000
