game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-11-02,202211020DAL,UTA,https://www.basketball-reference.com/boxscores/202211020DAL.html,35,15,28,22,100
2022-11-02,202211020DAL,DAL,https://www.basketball-reference.com/boxscores/202211020DAL.html,23,24,27,29,103
