game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-11-24,202111240CLE,PHO,https://www.basketball-reference.com/boxscores/202111240CLE.html,36,25,26,33,120
2021-11-24,202111240CLE,CLE,https://www.basketball-reference.com/boxscores/202111240CLE.html,33,33,20,29,115
