game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-11-13,202111130LAC,MIN,https://www.basketball-reference.com/boxscores/202111130LAC.html,26,17,28,31,102
2021-11-13,202111130LAC,LAC,https://www.basketball-reference.com/boxscores/202111130LAC.html,32,38,28,31,129
