game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-04-28,202104280MEM,POR,Norman Powell,https://www.basketball-reference.com/boxscores/202104280MEM.html,36.62,8,14,.571,2,6,.333,6,6,1.000,2,3,5,4,1,1,2,3,24,21.0,+11
2021-04-28,202104280MEM,POR,CJ McCollum,https://www.basketball-reference.com/boxscores/202104280MEM.html,34.47,10,15,.667,4,6,.667,2,3,.667,0,4,4,6,1,0,1,3,26,23.3,+22
2021-04-28,202104280MEM,POR,Robert Covington,https://www.basketball-reference.com/boxscores/202104280MEM.html,32.38,0,6,.000,0,4,.000,0,0,,1,5,6,1,1,2,1,4,0,-1.5,+1
2021-04-28,202104280MEM,POR,Damian Lillard,https://www.basketball-reference.com/boxscores/202104280MEM.html,31.45,6,15,.400,2,9,.222,9,9,1.000,0,3,3,5,2,0,3,2,23,17.5,+15
2021-04-28,202104280MEM,POR,Jusuf Nurkić,https://www.basketball-reference.com/boxscores/202104280MEM.html,21.0,5,10,.500,0,0,,5,6,.833,1,8,9,0,1,1,2,0,15,12.4,+13
2021-04-28,202104280MEM,POR,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202104280MEM.html,22.63,7,11,.636,4,6,.667,0,0,,0,6,6,0,0,0,0,3,18,13.7,+27
2021-04-28,202104280MEM,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202104280MEM.html,21.07,3,8,.375,2,5,.400,0,0,,0,2,2,1,1,1,0,1,8,6.2,+15
2021-04-28,202104280MEM,POR,Rondae Hollis-Jefferson,https://www.basketball-reference.com/boxscores/202104280MEM.html,14.73,1,2,.500,0,0,,0,0,,2,2,4,2,0,1,0,2,2,4.3,+1
2021-04-28,202104280MEM,POR,Enes Freedom,https://www.basketball-reference.com/boxscores/202104280MEM.html,11.43,3,4,.750,0,0,,0,0,,2,6,8,1,0,0,0,1,6,7.9,+4
2021-04-28,202104280MEM,POR,Nassir Little,https://www.basketball-reference.com/boxscores/202104280MEM.html,5.5,1,3,.333,0,2,.000,1,2,.500,0,0,0,0,0,0,1,0,3,-0.1,-6
2021-04-28,202104280MEM,POR,CJ Elleby,https://www.basketball-reference.com/boxscores/202104280MEM.html,3.23,0,1,.000,0,0,,2,2,1.000,2,0,2,2,0,0,0,1,2,3.7,+1
2021-04-28,202104280MEM,POR,Harry Giles,https://www.basketball-reference.com/boxscores/202104280MEM.html,3.23,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-0.4,+1
2021-04-28,202104280MEM,POR,Keljin Blevins,https://www.basketball-reference.com/boxscores/202104280MEM.html,2.25,1,1,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3,3.4,0
2021-04-28,202104280MEM,MEM,Ja Morant,https://www.basketball-reference.com/boxscores/202104280MEM.html,28.32,3,11,.273,2,4,.500,2,2,1.000,0,3,3,8,1,1,4,1,10,7.3,-8
2021-04-28,202104280MEM,MEM,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202104280MEM.html,24.57,8,13,.615,1,2,.500,2,2,1.000,1,5,6,1,0,1,1,3,19,14.5,-12
2021-04-28,202104280MEM,MEM,Grayson Allen,https://www.basketball-reference.com/boxscores/202104280MEM.html,21.93,3,7,.429,1,3,.333,0,0,,0,2,2,2,0,0,0,1,7,4.9,-6
2021-04-28,202104280MEM,MEM,Dillon Brooks,https://www.basketball-reference.com/boxscores/202104280MEM.html,21.5,6,10,.600,1,4,.250,5,5,1.000,0,2,2,1,1,0,2,5,18,11.7,-22
2021-04-28,202104280MEM,MEM,Kyle Anderson,https://www.basketball-reference.com/boxscores/202104280MEM.html,20.62,1,5,.200,0,1,.000,4,6,.667,0,4,4,3,3,0,1,0,6,7.4,-9
2021-04-28,202104280MEM,MEM,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202104280MEM.html,24.4,4,15,.267,2,10,.200,3,4,.750,1,4,5,2,0,2,0,5,13,6.4,-13
2021-04-28,202104280MEM,MEM,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202104280MEM.html,22.3,2,4,.500,0,2,.000,2,2,1.000,0,3,3,3,1,0,1,1,6,6.6,-12
2021-04-28,202104280MEM,MEM,Desmond Bane,https://www.basketball-reference.com/boxscores/202104280MEM.html,19.27,3,9,.333,2,4,.500,0,0,,2,0,2,0,0,0,0,3,8,3.1,-14
2021-04-28,202104280MEM,MEM,Brandon Clarke,https://www.basketball-reference.com/boxscores/202104280MEM.html,19.17,3,7,.429,0,1,.000,2,2,1.000,4,6,10,0,1,0,0,0,8,9.9,-9
2021-04-28,202104280MEM,MEM,Justise Winslow,https://www.basketball-reference.com/boxscores/202104280MEM.html,15.93,1,3,.333,0,0,,3,4,.750,0,3,3,3,0,2,1,1,5,5.9,-24
2021-04-28,202104280MEM,MEM,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202104280MEM.html,5.5,2,2,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,1,0,5,3.7,+6
2021-04-28,202104280MEM,MEM,Tyus Jones,https://www.basketball-reference.com/boxscores/202104280MEM.html,5.5,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,1.7,+6
2021-04-28,202104280MEM,MEM,Killian Tillie,https://www.basketball-reference.com/boxscores/202104280MEM.html,5.5,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,1,2,2.3,+6
2021-04-28,202104280MEM,MEM,John Konchar,https://www.basketball-reference.com/boxscores/202104280MEM.html,5.5,0,0,,0,0,,0,0,,0,3,3,1,0,0,0,0,0,1.6,+6
