game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2023-01-13,202301130LAC,DEN,Jamal Murray,https://www.basketball-reference.com/boxscores/202301130LAC.html,39.1,8,17,.471,4,7,.571,4,4,1.000,3,5,8,4,0,0,3,0,24,18.7,+3
2023-01-13,202301130LAC,DEN,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202301130LAC.html,31.92,9,17,.529,2,8,.250,2,2,1.000,1,3,4,3,1,1,1,1,22,17.7,+13
2023-01-13,202301130LAC,DEN,Aaron Gordon,https://www.basketball-reference.com/boxscores/202301130LAC.html,31.73,6,8,.750,2,3,.667,3,5,.600,0,5,5,5,0,0,3,2,17,14.2,+16
2023-01-13,202301130LAC,DEN,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202301130LAC.html,30.88,5,9,.556,3,5,.600,1,2,.500,0,2,2,2,2,1,0,2,14,13.2,+16
2023-01-13,202301130LAC,DEN,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202301130LAC.html,26.48,4,4,1.000,0,0,,0,0,,0,6,6,3,0,0,3,1,8,7.3,+8
2023-01-13,202301130LAC,DEN,Bruce Brown,https://www.basketball-reference.com/boxscores/202301130LAC.html,24.52,2,7,.286,1,3,.333,4,5,.800,0,3,3,4,1,1,0,1,9,9.5,+7
2023-01-13,202301130LAC,DEN,Bones Hyland,https://www.basketball-reference.com/boxscores/202301130LAC.html,20.03,3,12,.250,1,6,.167,0,0,,0,4,4,3,2,0,0,1,7,4.7,+1
2023-01-13,202301130LAC,DEN,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202301130LAC.html,19.07,3,5,.600,0,0,,3,5,.600,6,1,7,0,0,1,0,1,9,10.7,0
2023-01-13,202301130LAC,DEN,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202301130LAC.html,16.27,1,3,.333,1,1,1.000,2,2,1.000,0,4,4,0,1,0,0,2,5,4.7,-4
2023-01-13,202301130LAC,LAC,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202301130LAC.html,38.0,10,20,.500,0,3,.000,4,4,1.000,3,5,8,4,1,0,3,1,24,18.0,-15
2023-01-13,202301130LAC,LAC,Terance Mann,https://www.basketball-reference.com/boxscores/202301130LAC.html,32.85,3,7,.429,1,3,.333,1,1,1.000,0,2,2,4,0,0,1,1,8,6.3,-4
2023-01-13,202301130LAC,LAC,Marcus Morris,https://www.basketball-reference.com/boxscores/202301130LAC.html,29.73,7,14,.500,1,2,.500,1,1,1.000,1,2,3,2,0,0,1,2,16,9.9,-14
2023-01-13,202301130LAC,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202301130LAC.html,27.95,2,7,.286,0,0,,2,2,1.000,3,4,7,1,1,0,1,3,6,4.7,-16
2023-01-13,202301130LAC,LAC,Nicolas Batum,https://www.basketball-reference.com/boxscores/202301130LAC.html,26.85,1,5,.200,1,5,.200,0,0,,1,1,2,1,2,0,1,1,3,2.2,-14
2023-01-13,202301130LAC,LAC,John Wall,https://www.basketball-reference.com/boxscores/202301130LAC.html,29.37,6,12,.500,2,4,.500,2,2,1.000,0,7,7,4,1,0,4,4,16,10.3,-5
2023-01-13,202301130LAC,LAC,Norman Powell,https://www.basketball-reference.com/boxscores/202301130LAC.html,28.78,7,15,.467,3,9,.333,1,2,.500,0,4,4,2,1,2,0,3,18,13.7,-5
2023-01-13,202301130LAC,LAC,Robert Covington,https://www.basketball-reference.com/boxscores/202301130LAC.html,15.88,3,5,.600,2,3,.667,0,2,.000,2,3,5,1,0,1,1,3,8,6.4,+6
2023-01-13,202301130LAC,LAC,Moses Brown,https://www.basketball-reference.com/boxscores/202301130LAC.html,10.58,2,2,1.000,0,0,,0,0,,1,4,5,1,0,0,0,0,4,6.0,+7
