game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-11-06,202411060SAC,TOR,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202411060SAC.html,34.62,5,8,.625,0,0,0,0,1,7,8,4,2,0,3,2,10,10.2,-18,,
2024-11-06,202411060SAC,TOR,RJ Barrett,https://www.basketball-reference.com/boxscores/202411060SAC.html,32.55,9,19,.474,1,5,4,5,0,3,3,3,2,0,3,2,23,14.1,-9,.200,.800
2024-11-06,202411060SAC,TOR,Davion Mitchell,https://www.basketball-reference.com/boxscores/202411060SAC.html,32.37,8,11,.727,2,3,2,2,1,2,3,6,1,0,1,2,20,20.2,-14,.667,1.000
2024-11-06,202411060SAC,TOR,Ochai Agbaji,https://www.basketball-reference.com/boxscores/202411060SAC.html,32.35,4,9,.444,2,7,2,3,0,2,2,2,1,0,0,3,12,8.7,-22,.286,.667
2024-11-06,202411060SAC,TOR,Gradey Dick,https://www.basketball-reference.com/boxscores/202411060SAC.html,23.88,3,10,.300,0,5,1,2,1,3,4,2,0,0,0,4,7,2.2,-22,.000,.500
2024-11-06,202411060SAC,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202411060SAC.html,24.53,7,11,.636,3,6,0,0,1,3,4,0,0,0,0,1,17,13.3,-1,.500,
2024-11-06,202411060SAC,TOR,Jonathan Mogbo,https://www.basketball-reference.com/boxscores/202411060SAC.html,18.08,2,3,.667,0,1,1,2,4,1,5,3,1,0,1,3,5,7.3,+4,.000,.500
2024-11-06,202411060SAC,TOR,Jamal Shead,https://www.basketball-reference.com/boxscores/202411060SAC.html,15.78,2,5,.400,0,1,1,1,0,1,1,2,0,1,1,2,5,2.9,-1,.000,1.000
2024-11-06,202411060SAC,TOR,Jamison Battle,https://www.basketball-reference.com/boxscores/202411060SAC.html,15.52,2,7,.286,2,5,0,0,0,2,2,2,0,0,2,4,6,0.3,0,.400,
2024-11-06,202411060SAC,TOR,Ja'Kobe Walter,https://www.basketball-reference.com/boxscores/202411060SAC.html,7.75,1,3,.333,0,1,0,0,0,1,1,0,0,0,0,0,2,0.6,+8,.000,
2024-11-06,202411060SAC,TOR,Bruno Fernando,https://www.basketball-reference.com/boxscores/202411060SAC.html,2.53,0,2,.000,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.4,0,,
2024-11-06,202411060SAC,SAC,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202411060SAC.html,35.27,11,21,.524,2,4,3,3,0,2,2,3,1,0,3,1,27,17.0,+15,.500,1.000
2024-11-06,202411060SAC,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202411060SAC.html,35.0,9,17,.529,3,8,1,2,7,5,12,3,0,1,1,2,22,20.7,+6,.375,.500
2024-11-06,202411060SAC,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202411060SAC.html,33.77,5,17,.294,2,8,9,10,0,1,1,2,1,0,1,2,21,11.6,+9,.250,.900
2024-11-06,202411060SAC,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202411060SAC.html,33.57,6,6,1.000,0,0,5,5,4,7,11,13,1,0,0,0,17,30.2,+16,,1.000
2024-11-06,202411060SAC,SAC,Kevin Huerter,https://www.basketball-reference.com/boxscores/202411060SAC.html,23.57,4,7,.571,1,4,2,2,1,3,4,2,0,0,2,4,11,7.1,-2,.250,1.000
2024-11-06,202411060SAC,SAC,Keon Ellis,https://www.basketball-reference.com/boxscores/202411060SAC.html,23.12,2,4,.500,1,3,3,3,3,0,3,1,2,0,0,2,8,10.0,+15,.333,1.000
2024-11-06,202411060SAC,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202411060SAC.html,21.22,4,12,.333,1,4,4,5,0,5,5,1,2,0,1,1,13,8.6,+5,.250,.800
2024-11-06,202411060SAC,SAC,Alex Len,https://www.basketball-reference.com/boxscores/202411060SAC.html,14.42,1,1,1.000,0,0,1,2,0,6,6,0,0,4,1,1,3,5.5,-1,,.500
2024-11-06,202411060SAC,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202411060SAC.html,10.52,0,1,.000,0,1,0,0,0,1,1,1,0,0,0,0,0,0.3,+9,.000,
2024-11-06,202411060SAC,SAC,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202411060SAC.html,4.75,0,3,.000,0,3,0,0,0,1,1,0,0,0,0,0,0,-1.8,+3,.000,
2024-11-06,202411060SAC,SAC,Doug McDermott,https://www.basketball-reference.com/boxscores/202411060SAC.html,2.53,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,0,,
2024-11-06,202411060SAC,SAC,Colby Jones,https://www.basketball-reference.com/boxscores/202411060SAC.html,1.13,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,
2024-11-06,202411060SAC,SAC,Isaac Jones,https://www.basketball-reference.com/boxscores/202411060SAC.html,1.13,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,,
