game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2020-08-11,202008110DAL,POR,https://www.basketball-reference.com/boxscores/202008110DAL.html,104.3,0.546,6.7,27.3,0.276,128.5
2020-08-11,202008110DAL,DAL,https://www.basketball-reference.com/boxscores/202008110DAL.html,104.3,0.642,15.1,12.2,0.333,125.6
