game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-01-03,202501030DET,CHO,https://www.basketball-reference.com/boxscores/202501030DET.html,31,34,17,12,94
2025-01-03,202501030DET,DET,https://www.basketball-reference.com/boxscores/202501030DET.html,26,26,32,14,98
