game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-10-27,202110270BRK,MIA,https://www.basketball-reference.com/boxscores/202110270BRK.html,102.1,0.438,12.3,30.9,0.229,103.8
2021-10-27,202110270BRK,BRK,https://www.basketball-reference.com/boxscores/202110270BRK.html,102.1,0.471,14.9,8.2,0.153,91.1
