game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-03-08,202203080ORL,PHO,Landry Shamet,https://www.basketball-reference.com/boxscores/202203080ORL.html,39.08,6,12,.500,6,10,.600,3,3,1.000,0,3,3,2,0,0,2,2,21,14.5,+6
2022-03-08,202203080ORL,PHO,Mikal Bridges,https://www.basketball-reference.com/boxscores/202203080ORL.html,38.22,3,12,.250,2,6,.333,5,6,.833,0,3,3,1,3,1,1,2,13,8.9,+12
2022-03-08,202203080ORL,PHO,Deandre Ayton,https://www.basketball-reference.com/boxscores/202203080ORL.html,36.03,10,19,.526,0,0,,1,1,1.000,4,15,19,1,0,0,3,4,21,15.1,+14
2022-03-08,202203080ORL,PHO,Cameron Payne,https://www.basketball-reference.com/boxscores/202203080ORL.html,34.5,6,16,.375,3,5,.600,3,4,.750,0,6,6,12,2,0,1,2,18,19.2,-9
2022-03-08,202203080ORL,PHO,Jae Crowder,https://www.basketball-reference.com/boxscores/202203080ORL.html,32.33,3,15,.200,1,10,.100,0,1,.000,0,11,11,3,0,0,1,3,7,0.5,+4
2022-03-08,202203080ORL,PHO,Torrey Craig,https://www.basketball-reference.com/boxscores/202203080ORL.html,19.7,3,7,.429,0,2,.000,0,0,,1,3,4,1,2,2,0,1,6,7.6,-3
2022-03-08,202203080ORL,PHO,Aaron Holiday,https://www.basketball-reference.com/boxscores/202203080ORL.html,16.47,2,5,.400,1,2,.500,6,6,1.000,2,2,4,4,0,0,1,0,11,12.1,+9
2022-03-08,202203080ORL,PHO,JaVale McGee,https://www.basketball-reference.com/boxscores/202203080ORL.html,11.83,2,3,.667,0,1,.000,1,2,.500,0,2,2,0,0,2,1,5,5,2.3,-9
2022-03-08,202203080ORL,PHO,Ish Wainright,https://www.basketball-reference.com/boxscores/202203080ORL.html,11.83,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,1,0,-1.8,-9
2022-03-08,202203080ORL,ORL,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202203080ORL.html,31.58,8,14,.571,1,3,.333,3,4,.750,2,10,12,0,0,1,1,3,20,15.9,-4
2022-03-08,202203080ORL,ORL,Franz Wagner,https://www.basketball-reference.com/boxscores/202203080ORL.html,28.15,3,8,.375,0,4,.000,0,0,,0,1,1,2,0,0,2,1,6,0.9,-6
2022-03-08,202203080ORL,ORL,Cole Anthony,https://www.basketball-reference.com/boxscores/202203080ORL.html,27.82,4,14,.286,1,5,.200,2,2,1.000,0,3,3,5,0,0,1,3,11,5.0,-13
2022-03-08,202203080ORL,ORL,R.J. Hampton,https://www.basketball-reference.com/boxscores/202203080ORL.html,23.73,2,5,.400,0,2,.000,2,2,1.000,0,3,3,3,3,0,3,1,6,5.9,-4
2022-03-08,202203080ORL,ORL,Mo Bamba,https://www.basketball-reference.com/boxscores/202203080ORL.html,22.43,4,11,.364,1,6,.167,0,0,,3,12,15,0,0,0,0,2,9,7.8,-1
2022-03-08,202203080ORL,ORL,Gary Harris,https://www.basketball-reference.com/boxscores/202203080ORL.html,27.18,3,5,.600,1,3,.333,2,2,1.000,0,1,1,1,2,0,0,2,9,8.9,+2
2022-03-08,202203080ORL,ORL,Chuma Okeke,https://www.basketball-reference.com/boxscores/202203080ORL.html,25.57,1,6,.167,0,3,.000,4,4,1.000,0,5,5,1,0,0,0,3,6,3.2,-2
2022-03-08,202203080ORL,ORL,Terrence Ross,https://www.basketball-reference.com/boxscores/202203080ORL.html,19.85,2,10,.200,1,6,.167,4,5,.800,1,2,3,1,0,0,0,1,9,4.0,+3
2022-03-08,202203080ORL,ORL,Markelle Fultz,https://www.basketball-reference.com/boxscores/202203080ORL.html,17.27,5,10,.500,0,1,.000,1,2,.500,0,3,3,4,1,0,2,4,11,6.7,+9
2022-03-08,202203080ORL,ORL,Moritz Wagner,https://www.basketball-reference.com/boxscores/202203080ORL.html,16.42,3,9,.333,2,6,.333,4,4,1.000,2,5,7,0,0,1,2,0,12,8.5,+1
