game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-10-23,202210230LAL,POR,https://www.basketball-reference.com/boxscores/202210230LAL.html,32,23,23,28,106
2022-10-23,202210230LAL,LAL,https://www.basketball-reference.com/boxscores/202210230LAL.html,24,24,35,21,104
