game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-01-21,202301210MIN,HOU,https://www.basketball-reference.com/boxscores/202301210MIN.html,26,26,32,20,104
2023-01-21,202301210MIN,MIN,https://www.basketball-reference.com/boxscores/202301210MIN.html,26,24,37,26,113
