game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-11-12,202111120NOP,BRK,https://www.basketball-reference.com/boxscores/202111120NOP.html,33,33,29,25,120
2021-11-12,202111120NOP,NOP,https://www.basketball-reference.com/boxscores/202111120NOP.html,25,34,24,29,112
