game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2021-02-26,202102260CHI,PHO,Q1,Devin Booker,https://www.basketball-reference.com/boxscores/202102260CHI.html,9.97,5,11,.455,0,0,0,0,0,2,2,1,0,0,0,0,10,5.6,+6,,
2021-02-26,202102260CHI,PHO,Q1,Chris Paul,https://www.basketball-reference.com/boxscores/202102260CHI.html,7.07,1,1,1.000,0,0,0,0,0,2,2,2,2,0,0,0,2,5.7,+9,,
2021-02-26,202102260CHI,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202102260CHI.html,9.0,2,5,.400,0,0,0,0,1,0,1,0,0,0,0,0,4,2.0,+8,,
2021-02-26,202102260CHI,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202102260CHI.html,9.0,2,2,1.000,0,0,1,1,0,1,1,0,1,0,0,0,5,5.7,+8,1.000,
2021-02-26,202102260CHI,PHO,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202102260CHI.html,9.0,1,2,.500,1,2,0,0,0,1,1,4,0,0,0,0,3,5.1,+8,,.500
2021-02-26,202102260CHI,PHO,Q1,Cameron Johnson,https://www.basketball-reference.com/boxscores/202102260CHI.html,2.85,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,2,0,-1.5,-8,,.000
2021-02-26,202102260CHI,PHO,Q1,Abdel Nader,https://www.basketball-reference.com/boxscores/202102260CHI.html,3.0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-8,,
2021-02-26,202102260CHI,PHO,Q1,E'Twaun Moore,https://www.basketball-reference.com/boxscores/202102260CHI.html,2.18,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-6,,
2021-02-26,202102260CHI,PHO,Q1,Frank Kaminsky,https://www.basketball-reference.com/boxscores/202102260CHI.html,3.0,0,3,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-8,,
2021-02-26,202102260CHI,PHO,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202102260CHI.html,4.93,1,2,.500,0,1,0,0,0,1,1,1,0,0,0,0,2,2.0,-9,,.000
2021-02-26,202102260CHI,PHO,Q2,Devin Booker,https://www.basketball-reference.com/boxscores/202102260CHI.html,6.27,0,3,.000,0,1,2,2,0,0,0,0,0,0,0,0,2,-0.1,-16,1.000,.000
2021-02-26,202102260CHI,PHO,Q2,Chris Paul,https://www.basketball-reference.com/boxscores/202102260CHI.html,8.82,2,6,.333,0,3,2,2,0,1,1,3,1,0,0,0,6,6.0,-2,1.000,.000
2021-02-26,202102260CHI,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202102260CHI.html,8.47,2,3,.667,0,0,0,0,0,2,2,0,0,0,0,0,4,3.3,-14,,
2021-02-26,202102260CHI,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202102260CHI.html,6.27,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-16,,
2021-02-26,202102260CHI,PHO,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/202102260CHI.html,12.0,0,1,.000,0,0,0,0,0,2,2,1,0,0,0,0,0,0.6,-12,,
2021-02-26,202102260CHI,PHO,Q2,Abdel Nader,https://www.basketball-reference.com/boxscores/202102260CHI.html,5.73,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,+4,,
2021-02-26,202102260CHI,PHO,Q2,E'Twaun Moore,https://www.basketball-reference.com/boxscores/202102260CHI.html,5.73,0,1,.000,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.4,+4,,.000
2021-02-26,202102260CHI,PHO,Q2,Frank Kaminsky,https://www.basketball-reference.com/boxscores/202102260CHI.html,3.53,3,4,.750,0,1,0,0,0,2,2,0,0,0,0,0,6,5.0,+2,,.000
2021-02-26,202102260CHI,PHO,Q2,Cameron Payne,https://www.basketball-reference.com/boxscores/202102260CHI.html,3.18,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,-10,,
2021-02-26,202102260CHI,PHO,Q3,Devin Booker,https://www.basketball-reference.com/boxscores/202102260CHI.html,12.0,4,8,.500,0,1,1,3,0,0,0,2,0,0,0,0,9,5.6,+5,.333,.000
2021-02-26,202102260CHI,PHO,Q3,Chris Paul,https://www.basketball-reference.com/boxscores/202102260CHI.html,7.88,0,2,.000,0,1,0,0,0,2,2,4,0,0,0,1,0,1.6,+3,,.000
