game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2022-01-24,202201240OKC,CHI,Q1,Nikola Vučević,https://www.basketball-reference.com/boxscores/202201240OKC.html,9.45,1,2,.500,0,0,0,0,2,0,2,2,0,0,1,0,2,2.8,+2,,
2022-01-24,202201240OKC,CHI,Q1,Zach LaVine,https://www.basketball-reference.com/boxscores/202201240OKC.html,7.8,1,4,.250,1,3,2,2,0,1,1,3,2,0,1,0,5,6.0,+1,.333,1.000
2022-01-24,202201240OKC,CHI,Q1,Ayo Dosunmu,https://www.basketball-reference.com/boxscores/202201240OKC.html,8.18,5,5,1.000,2,2,0,0,0,2,2,1,0,1,0,1,12,12.1,+4,1.000,
2022-01-24,202201240OKC,CHI,Q1,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202201240OKC.html,5.78,2,2,1.000,1,1,0,0,0,0,0,0,0,0,0,1,5,4.0,-2,1.000,
2022-01-24,202201240OKC,CHI,Q1,Javonte Green,https://www.basketball-reference.com/boxscores/202201240OKC.html,8.07,1,2,.500,0,0,0,0,0,0,0,0,1,1,0,0,2,2.7,+1,,
2022-01-24,202201240OKC,CHI,Q1,Coby White,https://www.basketball-reference.com/boxscores/202201240OKC.html,6.22,0,4,.000,0,1,0,0,0,0,0,3,0,1,0,0,0,0.0,+10,.000,
2022-01-24,202201240OKC,CHI,Q1,Alfonzo McKinnie,https://www.basketball-reference.com/boxscores/202201240OKC.html,7.75,1,1,1.000,0,0,0,0,0,4,4,0,0,0,1,4,2,0.3,+11,,
2022-01-24,202201240OKC,CHI,Q1,Tyler Cook,https://www.basketball-reference.com/boxscores/202201240OKC.html,2.55,2,2,1.000,0,0,0,0,2,1,3,0,0,0,0,0,4,5.1,+6,,
2022-01-24,202201240OKC,CHI,Q1,Matt Thomas,https://www.basketball-reference.com/boxscores/202201240OKC.html,4.2,1,4,.250,1,3,0,1,0,1,1,0,0,0,0,0,3,0.5,+7,.333,.000
2022-01-24,202201240OKC,CHI,Q2,Nikola Vučević,https://www.basketball-reference.com/boxscores/202201240OKC.html,7.68,2,3,.667,1,1,0,0,1,2,3,0,1,1,1,1,5,5.3,+6,1.000,
2022-01-24,202201240OKC,CHI,Q2,Zach LaVine,https://www.basketball-reference.com/boxscores/202201240OKC.html,7.78,2,5,.400,0,1,1,2,0,2,2,2,0,0,2,0,5,1.9,0,.000,.500
2022-01-24,202201240OKC,CHI,Q2,Ayo Dosunmu,https://www.basketball-reference.com/boxscores/202201240OKC.html,11.23,3,3,1.000,0,0,0,0,0,0,0,1,0,0,1,1,6,4.4,+4,,
