game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-12-27,202212270TOR,LAC,https://www.basketball-reference.com/boxscores/202212270TOR.html,95.8,0.565,9.6,34.1,0.204,129.4
2022-12-27,202212270TOR,TOR,https://www.basketball-reference.com/boxscores/202212270TOR.html,95.8,0.548,11.2,23.8,0.25,117.9
