game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2023-04-14,202304140MIA,CHI,Zach LaVine,https://www.basketball-reference.com/boxscores/202304140MIA.html,41:06,.323,.286,.286,.238,0.0,11.1,5.3,8.1,1.3,0.0,17.7,33.1,56,112
2023-04-14,202304140MIA,CHI,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202304140MIA.html,40:38,.566,.474,.105,.474,2.6,8.4,5.4,41.9,1.3,0.0,8.0,29.6,117,113
2023-04-14,202304140MIA,CHI,Nikola Vučević,https://www.basketball-reference.com/boxscores/202304140MIA.html,34:56,.667,.667,.111,.000,0.0,29.4,14.1,5.0,0.0,0.0,10.0,13.8,111,109
2023-04-14,202304140MIA,CHI,Alex Caruso,https://www.basketball-reference.com/boxscores/202304140MIA.html,30:22,.727,.727,.727,.000,0.0,11.3,5.4,23.8,1.7,3.3,0.0,17.5,140,109
2023-04-14,202304140MIA,CHI,Patrick Beverley,https://www.basketball-reference.com/boxscores/202304140MIA.html,26:44,.000,.000,.750,.000,3.9,4.3,4.1,20.0,0.0,0.0,0.0,7.2,61,117
2023-04-14,202304140MIA,CHI,Coby White,https://www.basketball-reference.com/boxscores/202304140MIA.html,31:19,.700,.700,.600,.000,0.0,18.2,8.7,21.6,1.7,3.2,16.7,18.5,112,107
2023-04-14,202304140MIA,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202304140MIA.html,17:05,.333,.333,.333,.000,0.0,13.4,6.4,0.0,3.0,0.0,25.0,11.3,47,107
2023-04-14,202304140MIA,CHI,Andre Drummond,https://www.basketball-reference.com/boxscores/202304140MIA.html,10:14,.676,.750,.000,.250,30.6,55.8,42.6,0.0,0.0,9.8,0.0,20.9,144,95
2023-04-14,202304140MIA,CHI,Ayo Dosunmu,https://www.basketball-reference.com/boxscores/202304140MIA.html,4:46,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0,118
2023-04-14,202304140MIA,CHI,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202304140MIA.html,2:50,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119
2023-04-14,202304140MIA,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202304140MIA.html,42:53,.546,.458,.083,.417,2.7,9.7,6.4,17.1,2.4,0.0,6.6,32.4,113,98
2023-04-14,202304140MIA,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202304140MIA.html,39:10,.466,.417,.417,.167,2.9,18.6,11.1,33.2,1.3,2.3,13.4,17.4,105,97
2023-04-14,202304140MIA,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202304140MIA.html,37:23,.319,.111,.000,.889,12.2,36.3,24.8,16.7,1.4,2.4,24.2,20.2,77,94
2023-04-14,202304140MIA,MIA,Max Strus,https://www.basketball-reference.com/boxscores/202304140MIA.html,35:59,.794,.719,.750,.500,3.2,14.5,9.1,0.0,1.4,0.0,4.9,26.0,152,99
2023-04-14,202304140MIA,MIA,Gabe Vincent,https://www.basketball-reference.com/boxscores/202304140MIA.html,27:07,.000,.000,1.000,.000,0.0,7.7,4.0,11.1,0.0,0.0,50.0,6.7,27,103
2023-04-14,202304140MIA,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202304140MIA.html,27:05,.615,.625,.500,.500,8.4,11.6,10.1,0.0,0.0,0.0,17.0,9.9,113,103
2023-04-14,202304140MIA,MIA,Kyle Lowry,https://www.basketball-reference.com/boxscores/202304140MIA.html,19:46,.500,.500,.600,.000,0.0,21.1,11.0,8.9,2.6,0.0,16.7,13.9,88,96
2023-04-14,202304140MIA,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202304140MIA.html,10:37,.654,.583,.667,.333,10.8,29.5,20.6,49.0,4.9,0.0,0.0,29.6,149,89
