game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-11-05,202311050CLE,GSW,https://www.basketball-reference.com/boxscores/202311050CLE.html,98.9,0.447,10.8,29.3,0.213,105.2
2023-11-05,202311050CLE,CLE,https://www.basketball-reference.com/boxscores/202311050CLE.html,98.9,0.56,15.9,32.5,0.265,116.3
