game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-11-18,202411180SAC,ATL,https://www.basketball-reference.com/boxscores/202411180SAC.html,32,32,25,20,109
2024-11-18,202411180SAC,SAC,https://www.basketball-reference.com/boxscores/202411180SAC.html,31,35,27,15,108
