game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2023-11-01,202311010HOU,CHO,Terry Rozier,https://www.basketball-reference.com/boxscores/202311010HOU.html,38.48,10,21,.476,1,6,.167,0,0,2,1,3,6,1,0,4,0,21,13.2,-1,
2023-11-01,202311010HOU,CHO,P.J. Washington,https://www.basketball-reference.com/boxscores/202311010HOU.html,35.02,8,13,.615,5,6,.833,2,2,1,2,3,0,0,0,1,2,23,16.6,0,1.000
2023-11-01,202311010HOU,CHO,LaMelo Ball,https://www.basketball-reference.com/boxscores/202311010HOU.html,33.42,7,15,.467,2,6,.333,3,4,1,0,1,5,1,0,3,4,19,11.5,-14,.750
2023-11-01,202311010HOU,CHO,Gordon Hayward,https://www.basketball-reference.com/boxscores/202311010HOU.html,30.87,6,11,.545,0,1,.000,5,7,2,5,7,5,1,1,1,1,17,17.6,-3,.714
2023-11-01,202311010HOU,CHO,Mark Williams,https://www.basketball-reference.com/boxscores/202311010HOU.html,25.28,3,4,.750,0,0,,3,6,3,3,6,1,2,2,1,0,9,12.3,-1,.500
2023-11-01,202311010HOU,CHO,Brandon Miller,https://www.basketball-reference.com/boxscores/202311010HOU.html,23.93,4,9,.444,1,3,.333,1,2,1,4,5,2,0,0,1,5,10,5.2,-6,.500
2023-11-01,202311010HOU,CHO,Théo Maledon,https://www.basketball-reference.com/boxscores/202311010HOU.html,20.88,2,7,.286,1,2,.500,0,0,1,5,6,2,1,0,3,2,5,1.7,+4,
2023-11-01,202311010HOU,CHO,Nick Richards,https://www.basketball-reference.com/boxscores/202311010HOU.html,18.72,3,6,.500,0,0,,4,4,4,4,8,0,0,4,1,3,10,11.6,-9,1.000
2023-11-01,202311010HOU,CHO,JT Thor,https://www.basketball-reference.com/boxscores/202311010HOU.html,13.4,2,4,.500,1,3,.333,0,0,0,5,5,0,3,1,1,2,5,6.4,-15,
2023-11-01,202311010HOU,HOU,Fred VanVleet,https://www.basketball-reference.com/boxscores/202311010HOU.html,38.97,8,17,.471,5,10,.500,1,1,0,3,3,11,0,0,2,1,22,19.5,+14,1.000
2023-11-01,202311010HOU,HOU,Dillon Brooks,https://www.basketball-reference.com/boxscores/202311010HOU.html,38.48,7,9,.778,3,3,1.000,3,4,1,2,3,5,5,0,7,4,20,17.3,-3,.750
2023-11-01,202311010HOU,HOU,Jalen Green,https://www.basketball-reference.com/boxscores/202311010HOU.html,30.88,6,16,.375,4,8,.500,7,7,1,3,4,3,2,0,1,3,23,17.7,-4,1.000
2023-11-01,202311010HOU,HOU,Jabari Smith Jr.,https://www.basketball-reference.com/boxscores/202311010HOU.html,30.1,7,10,.700,3,5,.600,0,0,0,6,6,4,0,1,2,3,17,14.9,-1,
2023-11-01,202311010HOU,HOU,Alperen Şengün,https://www.basketball-reference.com/boxscores/202311010HOU.html,27.15,9,12,.750,1,1,1.000,0,1,1,6,7,4,1,0,1,1,19,18.7,+9,.000
2023-11-01,202311010HOU,HOU,Jock Landale,https://www.basketball-reference.com/boxscores/202311010HOU.html,19.1,1,7,.143,0,3,.000,2,2,3,2,5,1,1,1,1,1,4,3.2,+2,1.000
2023-11-01,202311010HOU,HOU,Jae'Sean Tate,https://www.basketball-reference.com/boxscores/202311010HOU.html,18.92,1,5,.200,1,2,.500,1,2,1,5,6,5,0,0,0,4,4,4.6,+17,.500
2023-11-01,202311010HOU,HOU,Amen Thompson,https://www.basketball-reference.com/boxscores/202311010HOU.html,13.22,1,3,.333,0,1,.000,2,2,0,1,1,1,1,0,1,3,4,2.1,+10,1.000
2023-11-01,202311010HOU,HOU,Jeff Green,https://www.basketball-reference.com/boxscores/202311010HOU.html,12.3,2,3,.667,2,2,1.000,3,4,0,2,2,0,0,0,1,1,9,6.5,+2,.750
2023-11-01,202311010HOU,HOU,Aaron Holiday,https://www.basketball-reference.com/boxscores/202311010HOU.html,10.85,2,2,1.000,2,2,1.000,0,0,0,1,1,1,0,0,1,1,6,5.0,-1,
